node #3: {'weights': [1.2219897994707005, 0.23300562664345528, -0.44401667845882237, 0.9377979435282796, 1.7122058217720926, 0.8278403602932858, 0.7717750728958683, 2.6600184536372042, -0.11330264678991896], 'output': 0.0060005986037117, 'delta': -5.010589539829313e-05}
node #4: {'weights': [-1.9532185620433762, -0.295055630668608, 1.096241662329412, 1.156496752378078, 3.9821130527740403, -0.9899357650748455, -0.6072259776493097, 0.3837814985341218, 1.94355641865942], 'output': 0.3208801318698537, 'delta': 0.003023209319993786}
output layer: [{'weights': [-1.6466928382341344, 2.4823945705915853, 1.1469464683660622, -0.6616079620857294, 1.0947259758426942, -2.802213424164749], 'output': 0.2545120375547398, 'delta': 0.012696452739169022}]
node #0: {'weights': [-1.6466928382341344, 2.4823945705915853, 1.1469464683660622, -0.6616079620857294, 1.0947259758426942, -2.802213424164749], 'output': 0.2545120375547398, 'delta': 0.012696452739169022}
predicted: 5.10820432276303; actual: 3.0
predicted: 3.910454104772283; actual: 3.0
predicted: 6.088476425404827; actual: 4.0
predicted: 4.821465234802511; actual: 4.0
predicted: 4.125696428025184; actual: 4.0
predicted: 5.518869186148294; actual: 5.0
predicted: 4.775979454277022; actual: 5.0
predicted: 6.829002043365619; actual: 5.0
predicted: 5.8399430658972715; actual: 5.0
predicted: 4.225177158609616; actual: 5.0
predicted: 5.327489468496254; actual: 5.0
predicted: 4.2990281750116335; actual: 5.0
predicted: 6.268687402128409; actual: 5.0
predicted: 5.716031241078571; actual: 5.0
predicted: 6.67929585074125; actual: 6.0
predicted: 7.0190755132648635; actual: 6.0
predicted: 6.470178190015614; actual: 6.0
predicted: 9.198788002919791; actual: 6.0
predicted: 8.154859180094782; actual: 6.0
predicted: 9.450331173798382; actual: 6.0
predicted: 10.578104112128981; actual: 6.0
predicted: 7.03547554011118; actual: 6.0
predicted: 6.75768201635651; actual: 6.0
predicted: 6.838637548164843; actual: 6.0
predicted: 6.523519691243131; actual: 6.0
predicted: 6.521506007173461; actual: 6.0
predicted: 7.044765959544014; actual: 6.0
predicted: 7.555403014432555; actual: 6.0
predicted: 6.938821494842856; actual: 6.0
predicted: 6.034974590113189; actual: 6.0
predicted: 6.15641265525519; actual: 6.0
predicted: 6.5711182126817835; actual: 6.0
predicted: 9.10835930344764; actual: 7.0
predicted: 6.161267510466398; actual: 7.0
predicted: 8.35191043664679; actual: 7.0
predicted: 7.248117326419225; actual: 7.0
predicted: 6.497415461387716; actual: 7.0
predicted: 8.10580319812867; actual: 7.0
predicted: 6.707069798110794; actual: 7.0
predicted: 6.436748761316223; actual: 7.0
predicted: 6.6460435271621465; actual: 7.0
predicted: 8.932794629540902; actual: 7.0
predicted: 6.6955726349329305; actual: 7.0
predicted: 5.11667115350204; actual: 7.0
predicted: 6.309926694793356; actual: 7.0
predicted: 5.701167106777211; actual: 7.0
predicted: 6.44431823566946; actual: 7.0
predicted: 6.592227363081091; actual: 7.0
predicted: 8.108984501464164; actual: 7.0
predicted: 7.034979588983563; actual: 7.0
predicted: 7.083480192986143; actual: 7.0
predicted: 5.968765043006843; actual: 7.0
predicted: 8.398586391289054; actual: 7.0
predicted: 7.534624651377593; actual: 7.0
predicted: 6.873946303970799; actual: 7.0
predicted: 8.58582525198936; actual: 7.0
predicted: 8.765478907238704; actual: 7.0
predicted: 7.78015384979218; actual: 7.0
predicted: 8.247027422035412; actual: 7.0
predicted: 8.935321124429798; actual: 7.0
predicted: 9.315114129539891; actual: 7.0
predicted: 7.165153707658331; actual: 7.0
predicted: 8.258857165324805; actual: 7.0
predicted: 6.744124971008553; actual: 7.0
predicted: 7.174574397691879; actual: 7.0
predicted: 7.610384134784008; actual: 7.0
predicted: 5.318507311240907; actual: 7.0
predicted: 7.140388981209159; actual: 7.0
predicted: 7.218015195478996; actual: 7.0
predicted: 8.443138180460181; actual: 7.0
predicted: 6.843998202972602; actual: 7.0
predicted: 8.982918936218866; actual: 7.0
predicted: 6.863546548993929; actual: 7.0
predicted: 7.576051735152692; actual: 7.0
predicted: 7.5134397802245205; actual: 7.0
predicted: 7.507385105502339; actual: 7.0
predicted: 5.343882685820065; actual: 7.0
predicted: 7.148296252941269; actual: 7.0
predicted: 6.863242247925301; actual: 7.0
predicted: 7.1771103713015645; actual: 7.0
predicted: 7.122039977905137; actual: 7.0
predicted: 11.136416579992751; actual: 8.0
predicted: 8.175432451217585; actual: 8.0
predicted: 8.229016535282096; actual: 8.0
predicted: 8.575749016727718; actual: 8.0
predicted: 7.609814639596745; actual: 8.0
predicted: 10.404269875157178; actual: 8.0
predicted: 9.123361833210685; actual: 8.0
predicted: 9.176040312301819; actual: 8.0
predicted: 8.41405680799699; actual: 8.0
predicted: 6.8501855507314815; actual: 8.0
predicted: 6.497991995517746; actual: 8.0
predicted: 9.70905173994295; actual: 8.0
predicted: 6.712966095523155; actual: 8.0
predicted: 8.336922491764142; actual: 8.0
predicted: 9.186041506709433; actual: 8.0
predicted: 8.235502378755971; actual: 8.0
predicted: 10.289499680118892; actual: 8.0
predicted: 9.40306052327469; actual: 8.0
predicted: 8.448119807098966; actual: 8.0
predicted: 8.73519094356024; actual: 8.0
predicted: 7.008290473550273; actual: 8.0
predicted: 8.32685021063074; actual: 8.0
predicted: 7.179636768106402; actual: 8.0
predicted: 8.428903116989524; actual: 8.0
predicted: 8.22298101444882; actual: 8.0
predicted: 7.624559646229346; actual: 8.0
predicted: 8.61652049556564; actual: 8.0
predicted: 7.536106410743258; actual: 8.0
predicted: 8.624220147886795; actual: 8.0
predicted: 9.016303291136932; actual: 8.0
predicted: 9.232382163639663; actual: 8.0
predicted: 6.881553649948858; actual: 8.0
predicted: 7.214079440126178; actual: 8.0
predicted: 9.915537535663846; actual: 8.0
predicted: 7.412677779925023; actual: 8.0
predicted: 9.620812626957695; actual: 8.0
predicted: 9.829006295830549; actual: 8.0
predicted: 8.277655740440457; actual: 8.0
predicted: 9.073401284190352; actual: 8.0
predicted: 7.5745779119057275; actual: 8.0
predicted: 8.578832336742163; actual: 8.0
predicted: 9.487501561316947; actual: 8.0
predicted: 9.640337922352241; actual: 8.0
predicted: 9.563781816122884; actual: 8.0
predicted: 8.726787591120665; actual: 8.0
predicted: 10.662193545228533; actual: 9.0
predicted: 8.078013300081835; actual: 9.0
predicted: 9.476845481561082; actual: 9.0
predicted: 10.35982449289067; actual: 9.0
predicted: 8.748160201588307; actual: 9.0
predicted: 8.750605419809688; actual: 9.0
predicted: 10.408983906984627; actual: 9.0
predicted: 10.156510749579795; actual: 9.0
predicted: 9.525062320047581; actual: 9.0
predicted: 9.454412352365829; actual: 9.0
predicted: 9.606787483672736; actual: 9.0
predicted: 9.894600488160048; actual: 9.0
predicted: 9.91158510132199; actual: 9.0
predicted: 7.910228368759127; actual: 9.0
predicted: 9.34451117632743; actual: 9.0
predicted: 9.936342122261696; actual: 9.0
predicted: 9.034007404183164; actual: 9.0
predicted: 9.56510266733059; actual: 9.0
predicted: 9.264763229640414; actual: 9.0
predicted: 9.17903685447024; actual: 9.0
predicted: 8.500492140458126; actual: 9.0
predicted: 11.019038095986318; actual: 9.0
predicted: 9.387112825156906; actual: 9.0
predicted: 6.364023504385294; actual: 9.0
predicted: 9.736189470285655; actual: 9.0
predicted: 8.942934722560878; actual: 9.0
predicted: 11.425946055924417; actual: 9.0
predicted: 8.483721648096699; actual: 9.0
predicted: 8.306677212928246; actual: 9.0
predicted: 8.735054324062887; actual: 9.0
predicted: 8.101659233855157; actual: 9.0
predicted: 9.145902906802556; actual: 9.0
predicted: 9.081598078363204; actual: 9.0
predicted: 9.156405493746343; actual: 9.0
predicted: 10.392711519040768; actual: 9.0
predicted: 9.779307236508636; actual: 9.0
predicted: 10.148056114316446; actual: 9.0
predicted: 10.341020898843867; actual: 9.0
predicted: 8.370882607316982; actual: 9.0
predicted: 9.258604791936182; actual: 9.0
predicted: 8.498225436778746; actual: 9.0
predicted: 11.796262452352067; actual: 9.0
predicted: 9.07145169792064; actual: 9.0
predicted: 9.134224417846253; actual: 9.0
predicted: 8.872568746018331; actual: 9.0
predicted: 9.807861340831202; actual: 9.0
predicted: 7.490689131186837; actual: 9.0
predicted: 7.7402758442640955; actual: 9.0
predicted: 9.791977999386633; actual: 9.0
predicted: 10.727038180463644; actual: 9.0
predicted: 9.943332569777175; actual: 9.0
predicted: 6.563160942730144; actual: 9.0
predicted: 9.043507252642554; actual: 9.0
predicted: 9.689100698915299; actual: 9.0
predicted: 10.255646457584998; actual: 9.0
predicted: 9.351517616211886; actual: 9.0
predicted: 8.950247714179227; actual: 9.0
predicted: 9.530058703780792; actual: 9.0
predicted: 10.929927847481569; actual: 9.0
predicted: 9.555688499228136; actual: 9.0
predicted: 10.208093033977775; actual: 9.0
predicted: 10.521889297756228; actual: 9.0
predicted: 7.492363330030861; actual: 9.0
predicted: 11.70360943699906; actual: 9.0
predicted: 11.463000703456913; actual: 9.0
predicted: 9.979269799125268; actual: 9.0
predicted: 9.799465112638613; actual: 9.0
predicted: 9.667243611316067; actual: 9.0
predicted: 8.143373382149358; actual: 9.0
predicted: 13.48840566134097; actual: 9.0
predicted: 8.646801126446562; actual: 9.0
predicted: 8.507792376861936; actual: 9.0
predicted: 10.856552310001637; actual: 10.0
predicted: 9.122652414055123; actual: 10.0
predicted: 10.574370693828232; actual: 10.0
predicted: 9.579387776842658; actual: 10.0
predicted: 11.242895401459585; actual: 10.0
predicted: 7.670326551769168; actual: 10.0
predicted: 9.199147171024388; actual: 10.0
predicted: 9.569352220483085; actual: 10.0
predicted: 10.015613583161654; actual: 10.0
predicted: 10.316830369356932; actual: 10.0
predicted: 10.440483010634058; actual: 10.0
predicted: 12.977724702909851; actual: 10.0
predicted: 8.381047838130716; actual: 10.0
predicted: 10.017276679244512; actual: 10.0
predicted: 11.189000870666565; actual: 10.0
predicted: 10.500628905901523; actual: 10.0
predicted: 7.981493283499173; actual: 10.0
predicted: 12.008540816305931; actual: 10.0
predicted: 9.771429809638995; actual: 10.0
predicted: 13.13773347938673; actual: 10.0
predicted: 8.720897697381364; actual: 10.0
predicted: 9.417185039114766; actual: 10.0
predicted: 10.672410319323607; actual: 10.0
predicted: 7.283115144598497; actual: 10.0
predicted: 11.402384436415348; actual: 10.0
predicted: 12.322266874994293; actual: 10.0
predicted: 11.513527101378173; actual: 10.0
predicted: 11.459112725149817; actual: 10.0
predicted: 7.318422409623066; actual: 10.0
predicted: 10.477485779153112; actual: 10.0
predicted: 9.937530578237482; actual: 10.0
predicted: 9.576109861662081; actual: 10.0
predicted: 8.128990604315295; actual: 10.0
predicted: 11.187509927766913; actual: 10.0
predicted: 11.666470991975002; actual: 10.0
predicted: 9.99256772843367; actual: 10.0
predicted: 10.05101109146549; actual: 10.0
predicted: 12.2173673587654; actual: 10.0
predicted: 11.64052436645907; actual: 10.0
predicted: 9.567505799144904; actual: 10.0
predicted: 10.57129238523742; actual: 10.0
predicted: 11.503174539728967; actual: 10.0
predicted: 10.759239517008119; actual: 10.0
predicted: 10.520942494985842; actual: 10.0
predicted: 10.949064174907782; actual: 10.0
predicted: 11.336282097937731; actual: 10.0
predicted: 12.927570591095645; actual: 10.0
predicted: 13.059081107482722; actual: 10.0
predicted: 10.715908551486844; actual: 10.0
predicted: 10.119004489245874; actual: 10.0
predicted: 10.109291608495177; actual: 10.0
predicted: 10.113448187097289; actual: 10.0
predicted: 13.252547595537335; actual: 10.0
predicted: 13.715484635753745; actual: 10.0
predicted: 11.351100370836157; actual: 10.0
predicted: 10.31116890013053; actual: 10.0
predicted: 7.673808510346635; actual: 10.0
predicted: 11.143664691007464; actual: 10.0
predicted: 7.589397852578671; actual: 10.0
predicted: 11.198506580036868; actual: 10.0
predicted: 11.335746988465072; actual: 10.0
predicted: 11.380734998500401; actual: 10.0
predicted: 10.124384560056397; actual: 10.0
predicted: 11.617814407068764; actual: 10.0
predicted: 10.401945435952346; actual: 10.0
predicted: 8.734607251018305; actual: 10.0
predicted: 11.26070565770328; actual: 10.0
predicted: 9.83700271974859; actual: 10.0
predicted: 9.722152707498772; actual: 10.0
predicted: 7.381360013843237; actual: 10.0
predicted: 10.925645575463498; actual: 10.0
predicted: 9.515369012495233; actual: 10.0
predicted: 10.017996985052708; actual: 11.0
predicted: 11.948350100429884; actual: 11.0
predicted: 7.815437089459452; actual: 11.0
predicted: 10.886750582685433; actual: 11.0
predicted: 11.695219752629075; actual: 11.0
predicted: 10.28058474261373; actual: 11.0
predicted: 9.847422845413819; actual: 11.0
predicted: 10.617570342036764; actual: 11.0
predicted: 9.886322594839061; actual: 11.0
predicted: 13.644621422414389; actual: 11.0
predicted: 10.752183027586899; actual: 11.0
predicted: 9.556475679913133; actual: 11.0
predicted: 14.36094820690024; actual: 11.0
predicted: 10.63061441729169; actual: 11.0
predicted: 11.270005157487246; actual: 11.0
predicted: 8.817179771344604; actual: 11.0
predicted: 11.63110327120107; actual: 11.0
predicted: 10.662144217529763; actual: 11.0
predicted: 8.40176864374478; actual: 11.0
predicted: 10.94993648375191; actual: 11.0
predicted: 11.68479631878946; actual: 11.0
predicted: 10.798192319037891; actual: 11.0
predicted: 10.296141908594752; actual: 11.0
predicted: 11.08466868391194; actual: 11.0
predicted: 10.803266367524996; actual: 11.0
predicted: 8.334831225902132; actual: 11.0
predicted: 10.658461438171846; actual: 11.0
predicted: 11.56051189300722; actual: 11.0
predicted: 9.690982836484073; actual: 11.0
predicted: 8.149938571824066; actual: 11.0
predicted: 10.463035291276245; actual: 11.0
predicted: 8.84804841521322; actual: 11.0
predicted: 13.508073149669212; actual: 11.0
predicted: 10.790057252045646; actual: 11.0
predicted: 11.020078030496956; actual: 11.0
predicted: 10.63067986437546; actual: 11.0
predicted: 10.604504867873665; actual: 11.0
predicted: 10.38263307035249; actual: 11.0
predicted: 12.436734735021934; actual: 11.0
predicted: 11.900665060054529; actual: 11.0
predicted: 11.403584755572119; actual: 11.0
predicted: 11.847912483846589; actual: 11.0
predicted: 10.989530274790544; actual: 11.0
predicted: 10.277579422548662; actual: 11.0
predicted: 9.938973575447456; actual: 11.0
predicted: 11.574437500510621; actual: 11.0
predicted: 10.353202901001561; actual: 11.0
predicted: 9.60207679718531; actual: 11.0
predicted: 10.17000724001555; actual: 11.0
predicted: 10.202918140631748; actual: 11.0
predicted: 12.627411799217395; actual: 11.0
predicted: 11.834642781246247; actual: 11.0
predicted: 10.169471696457634; actual: 12.0
predicted: 13.890322782916963; actual: 12.0
predicted: 9.736308837880477; actual: 12.0
predicted: 9.809373838777521; actual: 12.0
predicted: 14.97427645602442; actual: 12.0
predicted: 12.932420093104989; actual: 12.0
predicted: 11.428626074580682; actual: 12.0
predicted: 12.782135772808841; actual: 12.0
predicted: 8.420163601525399; actual: 12.0
predicted: 11.908286688541788; actual: 12.0
predicted: 9.32428762989752; actual: 12.0
predicted: 10.957581870376362; actual: 12.0
predicted: 10.593800599492976; actual: 12.0
predicted: 11.602286435769352; actual: 12.0
predicted: 11.535481906228563; actual: 12.0
predicted: 10.58532185352447; actual: 12.0
predicted: 14.476322989648427; actual: 12.0
predicted: 11.286559627284381; actual: 12.0
predicted: 12.207514543257412; actual: 13.0
predicted: 11.436854144529322; actual: 13.0
predicted: 11.656210839414578; actual: 13.0
predicted: 12.457796280084805; actual: 13.0
predicted: 11.675176734040173; actual: 13.0
predicted: 11.69348373422058; actual: 13.0
predicted: 11.795119484025312; actual: 13.0
predicted: 10.644000814214877; actual: 13.0
predicted: 12.781978266722902; actual: 13.0
predicted: 11.282131996840302; actual: 13.0
predicted: 12.072998369512012; actual: 13.0
predicted: 12.145449906511221; actual: 13.0
predicted: 13.761409942983958; actual: 13.0
predicted: 11.647616215299292; actual: 13.0
predicted: 13.671009428398563; actual: 13.0
predicted: 9.754219678809646; actual: 13.0
predicted: 13.333583133577614; actual: 13.0
predicted: 11.380913428548535; actual: 13.0
predicted: 9.409565289249691; actual: 13.0
predicted: 7.353998707490267; actual: 13.0
predicted: 10.708607770104393; actual: 13.0
predicted: 9.509713958109492; actual: 13.0
predicted: 12.541752730716219; actual: 13.0
predicted: 11.877345897635564; actual: 13.0
predicted: 9.867699872368057; actual: 13.0
predicted: 9.486524782726727; actual: 13.0
predicted: 11.377973101647715; actual: 14.0
predicted: 11.701727467415544; actual: 14.0
predicted: 14.0941110220991; actual: 14.0
predicted: 12.339389067817246; actual: 14.0
predicted: 12.020333159732758; actual: 14.0
predicted: 11.83762565316944; actual: 14.0
predicted: 12.087073992417183; actual: 14.0
predicted: 13.566233821324857; actual: 14.0
predicted: 10.439417305077026; actual: 14.0
predicted: 12.329385924800183; actual: 14.0
predicted: 9.214371164849647; actual: 14.0
predicted: 11.587593775236467; actual: 14.0
predicted: 11.79462675531904; actual: 15.0
predicted: 10.369214777147274; actual: 15.0
predicted: 14.8181181274197; actual: 15.0
predicted: 11.194668013448062; actual: 15.0
predicted: 13.699345690168279; actual: 15.0
predicted: 9.174608305808508; actual: 15.0
predicted: 9.23659966670056; actual: 15.0
predicted: 10.346380413285402; actual: 15.0
predicted: 14.899884631459884; actual: 15.0
predicted: 10.790062824454498; actual: 15.0
predicted: 10.75203237744954; actual: 15.0
predicted: 13.390012116489501; actual: 16.0
predicted: 11.388223050359539; actual: 16.0
predicted: 10.053794277301165; actual: 16.0
predicted: 8.127760877221865; actual: 16.0
predicted: 11.882820857072065; actual: 16.0
predicted: 12.58772128779746; actual: 16.0
predicted: 10.503802685096918; actual: 16.0
predicted: 13.53670111255498; actual: 17.0
predicted: 10.322012761363991; actual: 17.0
predicted: 12.114000680753419; actual: 17.0
predicted: 13.250625761792826; actual: 17.0
predicted: 10.482515782876536; actual: 17.0
predicted: 14.180120571095017; actual: 17.0
predicted: 12.013594426519026; actual: 17.0
predicted: 16.182687710883062; actual: 18.0
predicted: 19.549218233689707; actual: 18.0
predicted: 10.471692838377908; actual: 18.0
predicted: 12.225340538563298; actual: 18.0
predicted: 12.337966642095271; actual: 18.0
predicted: 12.942113827241364; actual: 19.0
predicted: 12.499659600312759; actual: 19.0
predicted: 17.33568547288874; actual: 20.0
predicted: 10.950149169330146; actual: 20.0
predicted: 12.396475899508113; actual: 21.0
predicted: 16.220822265527893; actual: 21.0
predicted: 12.609465710271856; actual: 21.0
predicted: 20.723379324161495; actual: 22.0
predicted: 16.351662644117305; actual: 24.0
predicted: 12.889771590586541; actual: 29.0
l_rate: 0.5; n_epoch: 500, n_hidden: [9]
epoch: 0, lrate: 0.500, error: 0.00152585
epoch: 100, lrate: 0.500, error: 0.00404296
epoch: 200, lrate: 0.500, error: 0.00410654
epoch: 300, lrate: 0.500, error: 0.00420004
epoch: 400, lrate: 0.500, error: 0.00434826
epoch: 500, lrate: 0.500, error: 0.00450476
the trained network:
there are a total of 1 hidden layers
there are 8 inputs
there are 9 nodes in the 1st hidden layer
there are 1 nodes in the output layer
layer 0: [{'weights': [0.8542990376897813, -0.396817275242887, 0.09489381954497476, 1.5199680327171972, 0.7474278109121988, 0.3068965525697745, 0.6116886940348788, 0.8735357912168153, -0.9659092158991297], 'output': 0.017848641215349664, 'delta': 0.00010941280678218976}, {'weights': [1.5726073967748473, 0.3376357052703832, 1.397066095271151, 1.5321972636977785, 3.110892971074725, -0.7002618664913244, 0.2629019957981963, -0.16730281960298848, 0.7128478971604372], 'output': 0.10396843128082296, 'delta': 0.0010964909722421194}, {'weights': [0.34663725227089215, 0.7560667964018868, 2.146838328473969, 1.093974362940949, 2.968927419341722, -2.9869665841394757, -0.47161666520188006, 0.5360601940031703, 2.2311098745966027], 'output': 0.8252664045862937, 'delta': 0.0046486767838273355}, {'weights': [0.6373435699927873, -0.6181270772266421, 0.3467625439770477, 1.2099379144115314, 0.6426464008957788, 0.9490679905633088, 1.0414819746594035, 0.7037076335783913, -0.8612233101171785], 'output': 0.013914311190004433, 'delta': 0.00012918254154146877}, {'weights': [0.7302016269478105, -0.0006990982041664109, 0.1773728673604236, 0.9450645328513979, 0.3510092713430014, 0.9778595775912869, 1.2019150010417712, 1.8455922135695424, -0.5521025516813672], 'output': 0.011135157588697311, 'delta': -1.4268426399297735e-05}, {'weights': [0.22881874830958698, 0.5979167189473638, -0.7819519501778519, 1.2032980819101522, 0.6089255416236338, 0.36298314187312897, 0.5065368972471013, 2.2317896319162984, -0.44120944604416634], 'output': 0.01704152494374844, 'delta': -0.0001835166059416864}, {'weights': [-2.175273209028776, -0.18981413057311625, 0.9670739697600191, 1.732438141135218, 4.0778846617310265, -0.8423541788626753, -0.8370740267170721, 0.06369727074924628, 2.117122864768583], 'output': 0.30991564015303724, 'delta': 0.0028031767636098608}, {'weights': [0.7357069125497937, 0.5215260682603641, -0.32372233395740807, 0.7254237168277714, 0.8061507346927089, 0.9710654572555605, 0.5133692855981346, 2.1796561072567955, -0.5236697005850393], 'output': 0.013549645291102684, 'delta': -0.00010268811280844964}, {'weights': [-0.20074229517673162, 2.0700628032127764, 1.5819586800892442, -0.8554621717007693, -3.9361716599581786, 6.669611359986311, 1.3122389672985282, -3.4901630909369903, -0.1811184603082858], 'output': 0.48126773425778013, 'delta': -0.00542366267103213}]
node #0: {'weights': [0.8542990376897813, -0.396817275242887, 0.09489381954497476, 1.5199680327171972, 0.7474278109121988, 0.3068965525697745, 0.6116886940348788, 0.8735357912168153, -0.9659092158991297], 'output': 0.017848641215349664, 'delta': 0.00010941280678218976}
node #1: {'weights': [1.5726073967748473, 0.3376357052703832, 1.397066095271151, 1.5321972636977785, 3.110892971074725, -0.7002618664913244, 0.2629019957981963, -0.16730281960298848, 0.7128478971604372], 'output': 0.10396843128082296, 'delta': 0.0010964909722421194}
node #2: {'weights': [0.34663725227089215, 0.7560667964018868, 2.146838328473969, 1.093974362940949, 2.968927419341722, -2.9869665841394757, -0.47161666520188006, 0.5360601940031703, 2.2311098745966027], 'output': 0.8252664045862937, 'delta': 0.0046486767838273355}
node #3: {'weights': [0.6373435699927873, -0.6181270772266421, 0.3467625439770477, 1.2099379144115314, 0.6426464008957788, 0.9490679905633088, 1.0414819746594035, 0.7037076335783913, -0.8612233101171785], 'output': 0.013914311190004433, 'delta': 0.00012918254154146877}
node #4: {'weights': [0.7302016269478105, -0.0006990982041664109, 0.1773728673604236, 0.9450645328513979, 0.3510092713430014, 0.9778595775912869, 1.2019150010417712, 1.8455922135695424, -0.5521025516813672], 'output': 0.011135157588697311, 'delta': -1.4268426399297735e-05}
node #5: {'weights': [0.22881874830958698, 0.5979167189473638, -0.7819519501778519, 1.2032980819101522, 0.6089255416236338, 0.36298314187312897, 0.5065368972471013, 2.2317896319162984, -0.44120944604416634], 'output': 0.01704152494374844, 'delta': -0.0001835166059416864}
node #6: {'weights': [-2.175273209028776, -0.18981413057311625, 0.9670739697600191, 1.732438141135218, 4.0778846617310265, -0.8423541788626753, -0.8370740267170721, 0.06369727074924628, 2.117122864768583], 'output': 0.30991564015303724, 'delta': 0.0028031767636098608}
node #7: {'weights': [0.7357069125497937, 0.5215260682603641, -0.32372233395740807, 0.7254237168277714, 0.8061507346927089, 0.9710654572555605, 0.5133692855981346, 2.1796561072567955, -0.5236697005850393], 'output': 0.013549645291102684, 'delta': -0.00010268811280844964}
node #8: {'weights': [-0.20074229517673162, 2.0700628032127764, 1.5819586800892442, -0.8554621717007693, -3.9361716599581786, 6.669611359986311, 1.3122389672985282, -3.4901630909369903, -0.1811184603082858], 'output': 0.48126773425778013, 'delta': -0.00542366267103213}
output layer: [{'weights': [0.490485523606839, 0.9254051532741784, 2.53804558700785, 0.7398104662916561, -0.10173758107113028, -0.8606331052947572, 1.0317555752842198, -0.6035260162753762, -1.703819976530114, -2.748502981173754], 'output': 0.25431102712902887, 'delta': 0.012727964956784507}]
node #0: {'weights': [0.490485523606839, 0.9254051532741784, 2.53804558700785, 0.7398104662916561, -0.10173758107113028, -0.8606331052947572, 1.0317555752842198, -0.6035260162753762, -1.703819976530114, -2.748502981173754], 'output': 0.25431102712902887, 'delta': 0.012727964956784507}
predicted: 5.071266197310763; actual: 3.0
predicted: 3.868972559036759; actual: 3.0
predicted: 6.135924895446424; actual: 4.0
predicted: 4.801286951280496; actual: 4.0
predicted: 4.087204205208665; actual: 4.0
predicted: 5.509582582740681; actual: 5.0
predicted: 4.747135352701466; actual: 5.0
predicted: 6.793561936757569; actual: 5.0
predicted: 5.802728167173815; actual: 5.0
predicted: 4.1773925961963645; actual: 5.0
predicted: 5.350230434710425; actual: 5.0
predicted: 4.268137773394745; actual: 5.0
predicted: 6.267321679253661; actual: 5.0
predicted: 5.733312383755004; actual: 5.0
predicted: 6.627975059066555; actual: 6.0
predicted: 7.026984754437831; actual: 6.0
predicted: 6.42529654932248; actual: 6.0
predicted: 9.08666503472415; actual: 6.0
predicted: 8.055041081700132; actual: 6.0
predicted: 9.387837234278052; actual: 6.0
predicted: 10.740123402967019; actual: 6.0
predicted: 6.997228131416536; actual: 6.0
predicted: 6.855187751579503; actual: 6.0
predicted: 6.844814824516928; actual: 6.0
predicted: 6.51247596676186; actual: 6.0
predicted: 6.473706170776115; actual: 6.0
predicted: 7.108896743564887; actual: 6.0
predicted: 7.525964087961368; actual: 6.0
predicted: 6.887110386049926; actual: 6.0
predicted: 6.029129420979157; actual: 6.0
predicted: 6.117193427966549; actual: 6.0
predicted: 6.539550357452089; actual: 6.0
predicted: 9.082463357332736; actual: 7.0
predicted: 6.123873134110396; actual: 7.0
predicted: 8.295581709366939; actual: 7.0
predicted: 7.23793974016964; actual: 7.0
predicted: 6.486460529969534; actual: 7.0
predicted: 8.067067988330084; actual: 7.0
predicted: 6.76577748849357; actual: 7.0
predicted: 6.410500165422339; actual: 7.0
predicted: 6.651510748580714; actual: 7.0
predicted: 8.895845468046172; actual: 7.0
predicted: 6.673500689060982; actual: 7.0
predicted: 5.096575135711105; actual: 7.0
predicted: 6.235545278480743; actual: 7.0
predicted: 5.743477355567141; actual: 7.0
predicted: 6.428996003770548; actual: 7.0
predicted: 6.574982426170765; actual: 7.0
predicted: 8.005713259331596; actual: 7.0
predicted: 7.005271672102998; actual: 7.0
predicted: 7.053183833172252; actual: 7.0
predicted: 5.937924533364445; actual: 7.0
predicted: 8.394172444626786; actual: 7.0
predicted: 7.513879425290821; actual: 7.0
predicted: 6.94903092372203; actual: 7.0
predicted: 8.574402493505263; actual: 7.0
predicted: 8.764669977563063; actual: 7.0
predicted: 7.735051863362835; actual: 7.0
predicted: 8.251012028934149; actual: 7.0
predicted: 8.924877636166432; actual: 7.0
predicted: 9.391882835783113; actual: 7.0
predicted: 7.137560735721896; actual: 7.0
predicted: 8.260049216625267; actual: 7.0
predicted: 6.779493317591141; actual: 7.0
predicted: 7.151578847252859; actual: 7.0
predicted: 7.594098041878095; actual: 7.0
predicted: 5.272192570828809; actual: 7.0
predicted: 7.07330293750975; actual: 7.0
predicted: 7.243389284818278; actual: 7.0
predicted: 8.235543423336924; actual: 7.0
predicted: 6.85625893682572; actual: 7.0
predicted: 8.887158469886659; actual: 7.0
predicted: 6.888849630099562; actual: 7.0
predicted: 7.463957205545577; actual: 7.0
predicted: 7.492732470880344; actual: 7.0
predicted: 7.539267763953424; actual: 7.0
predicted: 5.318864196269683; actual: 7.0
predicted: 7.157794148440829; actual: 7.0
predicted: 6.849386066276165; actual: 7.0
predicted: 7.161657244443166; actual: 7.0
predicted: 7.081832201668618; actual: 7.0
predicted: 11.019398931047181; actual: 8.0
predicted: 8.22462862443987; actual: 8.0
predicted: 8.187356294007442; actual: 8.0
predicted: 8.556107903092649; actual: 8.0
predicted: 7.563461207709916; actual: 8.0
predicted: 10.37927612867091; actual: 8.0
predicted: 9.06975755553487; actual: 8.0
predicted: 9.077398814089282; actual: 8.0
predicted: 8.40619598202937; actual: 8.0
predicted: 6.88600230688579; actual: 8.0
predicted: 6.554806929991819; actual: 8.0
