predicted: 9.348483670033765; actual: 9.0
predicted: 7.507155642745693; actual: 8.0
predicted: 10.088965615394443; actual: 9.0
predicted: 19.29503222499601; actual: 12.0
predicted: 8.505578858442378; actual: 8.0
predicted: 9.40933578205691; actual: 11.0
predicted: 9.31265749900433; actual: 10.0
predicted: 13.11684414014306; actual: 14.0
predicted: 11.022757208126519; actual: 13.0
predicted: 11.197212580314309; actual: 11.0
predicted: 4.387475709327153; actual: 6.0
predicted: 11.185600657933925; actual: 8.0
predicted: 9.336871142231777; actual: 8.0
predicted: 9.345153680274668; actual: 10.0
predicted: 11.051413494521036; actual: 10.0
predicted: 10.75835565645244; actual: 10.0
predicted: 12.606218755429529; actual: 8.0
predicted: 10.668975293250462; actual: 10.0
predicted: 6.8196561910961195; actual: 7.0
predicted: 8.631338335033906; actual: 7.0
predicted: 6.211322310122565; actual: 8.0
predicted: 9.320575417377972; actual: 10.0
predicted: 15.589069117770622; actual: 19.0
predicted: 10.502532908562708; actual: 10.0
predicted: 6.5250042451370085; actual: 6.0
predicted: 8.079481760442679; actual: 6.0
predicted: 10.652974702060122; actual: 9.0
predicted: 13.084507014652269; actual: 13.0
predicted: 8.5359590012614; actual: 8.0
predicted: 11.071096559285381; actual: 10.0
predicted: 16.032228318350086; actual: 16.0
predicted: 13.339198354817809; actual: 13.0
predicted: 13.099116505132773; actual: 16.0
predicted: 9.284081828023451; actual: 9.0
predicted: 7.993363688013086; actual: 8.0
predicted: 13.444837456085626; actual: 12.0
predicted: 10.21353778457121; actual: 9.0
predicted: 11.906436022010334; actual: 11.0
predicted: 11.229114148537622; actual: 9.0
predicted: 5.714349053530876; actual: 5.0
predicted: 10.672185187527333; actual: 11.0
predicted: 5.221150732811198; actual: 5.0
predicted: 10.946245611089342; actual: 9.0
predicted: 12.2427035508344; actual: 18.0
predicted: 8.83901478392977; actual: 9.0
predicted: 11.644183664522107; actual: 8.0
predicted: 10.199599471915853; actual: 10.0
predicted: 11.434646072217797; actual: 11.0
predicted: 5.856358181866919; actual: 8.0
predicted: 10.45961401489214; actual: 8.0
predicted: 11.2452027378398; actual: 9.0
predicted: 8.982508448572421; actual: 6.0
predicted: 8.480572502860456; actual: 6.0
predicted: 9.734233677346277; actual: 15.0
predicted: 13.77747868029141; actual: 11.0
predicted: 5.879941419559913; actual: 6.0
predicted: 9.708770672922872; actual: 7.0
predicted: 12.027387786284057; actual: 15.0
predicted: 9.441344300529579; actual: 10.0
predicted: 6.8568903738524; actual: 6.0
predicted: 11.683218093001035; actual: 11.0
predicted: 11.113847077945783; actual: 14.0
predicted: 10.489375467322681; actual: 10.0
predicted: 10.488089535314623; actual: 11.0
predicted: 10.19537490062176; actual: 10.0
l_rate: 10; n_epoch: 500, n_hidden: [5, 5]
epoch: 0, lrate: 10.000, error: 0.00109698
epoch: 100, lrate: 10.000, error: 0.00330867
epoch: 200, lrate: 10.000, error: 0.00233115
epoch: 300, lrate: 10.000, error: 0.00305176
epoch: 400, lrate: 10.000, error: 0.00348733
epoch: 500, lrate: 10.000, error: 0.00366334
the trained network:
there are a total of 2 hidden layers
there are 8 inputs
there are 5 nodes in the 1st hidden layer
there are 5 nodes in the 2nd hidden layer
there are 1 nodes in the output layer
layer 0: [{'weights': [3.306638492428504, -7.991880353500515, -2.0910618434689985, 13.045361981407114, 11.258319673948733, -18.243367616227065, -7.827004015794971, 14.49424190078397, 6.660217473893845], 'output': 0.7359985554358001, 'delta': 0.00017377204510884623}, {'weights': [-0.2606836736895263, -3.0827756742084067, 12.14881731573428, 11.452704945857349, 8.47496892934476, -26.035921230158873, -4.197754521005752, 3.5534127632468073, -6.809918167774859], 'output': 0.0692364598234125, 'delta': 0.00047310953533020127}, {'weights': [0.3131208771326027, -5.190247664905646, -3.9402666159179245, 13.291447695918297, 23.457434921421346, -34.84142698381678, -0.8545347257822405, 17.395408257276856, 8.280872143973754], 'output': 0.017737538244721258, 'delta': 0.0004938457971790176}, {'weights': [2.0337908965699634, -2.3709240485040537, 2.9269073591855257, -0.13176484106112435, 9.373968346624588, -9.04745532910341, -1.3883886783227881, 6.4988130104574875, 1.3821311010391344], 'output': 0.4784058222638568, 'delta': 0.002047494210177739}, {'weights': [-3.336355365313979, 0.011566350414778718, 1.0078666512504075, 8.243993995991596, 10.986563261149344, -4.154603288001634, 0.9508819362844207, -5.078583500834582, 5.586617205560444], 'output': 0.0019594080488237096, 'delta': 1.2516250938283164e-05}]
node #0: {'weights': [3.306638492428504, -7.991880353500515, -2.0910618434689985, 13.045361981407114, 11.258319673948733, -18.243367616227065, -7.827004015794971, 14.49424190078397, 6.660217473893845], 'output': 0.7359985554358001, 'delta': 0.00017377204510884623}
node #1: {'weights': [-0.2606836736895263, -3.0827756742084067, 12.14881731573428, 11.452704945857349, 8.47496892934476, -26.035921230158873, -4.197754521005752, 3.5534127632468073, -6.809918167774859], 'output': 0.0692364598234125, 'delta': 0.00047310953533020127}
node #2: {'weights': [0.3131208771326027, -5.190247664905646, -3.9402666159179245, 13.291447695918297, 23.457434921421346, -34.84142698381678, -0.8545347257822405, 17.395408257276856, 8.280872143973754], 'output': 0.017737538244721258, 'delta': 0.0004938457971790176}
node #3: {'weights': [2.0337908965699634, -2.3709240485040537, 2.9269073591855257, -0.13176484106112435, 9.373968346624588, -9.04745532910341, -1.3883886783227881, 6.4988130104574875, 1.3821311010391344], 'output': 0.4784058222638568, 'delta': 0.002047494210177739}
node #4: {'weights': [-3.336355365313979, 0.011566350414778718, 1.0078666512504075, 8.243993995991596, 10.986563261149344, -4.154603288001634, 0.9508819362844207, -5.078583500834582, 5.586617205560444], 'output': 0.0019594080488237096, 'delta': 1.2516250938283164e-05}
layer 1: [{'weights': [4.429817018971961, -3.987761347487929, 10.862683955035749, -4.960952362824381, 2.944928100496276, -9.878381187588381], 'output': 0.00011516062537256951, 'delta': 1.4557242657609635e-06}, {'weights': [-0.12113583952327062, 0.2594249382432288, -4.426602302352604, -0.9623125885048949, -0.8702736928234382, -1.1475853280851527], 'output': 0.15454900366281832, 'delta': -0.0033800423868061676}, {'weights': [-0.23723314565587608, 0.4221914117457984, -4.556492602700526, -0.9519703689504716, -0.9219235343628048, -1.0800321106595292], 'output': 0.15394049853325348, 'delta': -0.003347247499969682}, {'weights': [2.8258908449845914, -14.128660615220623, 6.284736749020561, -6.985251198097817, 0.3122670412794937, -2.670255782391429], 'output': 0.008203417817171715, 'delta': -0.0001888133996326035}, {'weights': [-0.3869851825291873, -6.8915462502050335, 0.6847738481772142, -0.5601141574104859, -0.4221878099494967, -2.2321013989419454], 'output': 0.03795314988692558, 'delta': -0.0010137231444531762}]
node #0: {'weights': [4.429817018971961, -3.987761347487929, 10.862683955035749, -4.960952362824381, 2.944928100496276, -9.878381187588381], 'output': 0.00011516062537256951, 'delta': 1.4557242657609635e-06}
node #1: {'weights': [-0.12113583952327062, 0.2594249382432288, -4.426602302352604, -0.9623125885048949, -0.8702736928234382, -1.1475853280851527], 'output': 0.15454900366281832, 'delta': -0.0033800423868061676}
node #2: {'weights': [-0.23723314565587608, 0.4221914117457984, -4.556492602700526, -0.9519703689504716, -0.9219235343628048, -1.0800321106595292], 'output': 0.15394049853325348, 'delta': -0.003347247499969682}
node #3: {'weights': [2.8258908449845914, -14.128660615220623, 6.284736749020561, -6.985251198097817, 0.3122670412794937, -2.670255782391429], 'output': 0.008203417817171715, 'delta': -0.0001888133996326035}
node #4: {'weights': [-0.3869851825291873, -6.8915462502050335, 0.6847738481772142, -0.5601141574104859, -0.4221878099494967, -2.2321013989419454], 'output': 0.03795314988692558, 'delta': -0.0010137231444531762}
output layer: [{'weights': [1.1971488386985898, -2.4332278482706906, -2.4173625439887516, -2.196659503036019, -2.6250122155545856, -0.259199531383494], 'output': 0.22518872651194152, 'delta': 0.010560424757847141}]
node #0: {'weights': [1.1971488386985898, -2.4332278482706906, -2.4173625439887516, -2.196659503036019, -2.6250122155545856, -0.259199531383494], 'output': 0.22518872651194152, 'delta': 0.010560424757847141}
predicted: 3.774589892368099; actual: 3.0
predicted: 3.1143393588260997; actual: 3.0
predicted: 5.3300433529116225; actual: 4.0
predicted: 3.3888858401408357; actual: 4.0
predicted: 3.134286374953171; actual: 4.0
predicted: 4.703888623922924; actual: 5.0
predicted: 3.7244873136457857; actual: 5.0
predicted: 5.616577715297845; actual: 5.0
predicted: 4.1476714584878245; actual: 5.0
predicted: 3.1914197738110275; actual: 5.0
predicted: 4.556037632009007; actual: 5.0
predicted: 3.5343619602190297; actual: 5.0
predicted: 5.438667717845622; actual: 5.0
predicted: 5.165577086557386; actual: 5.0
predicted: 5.512142998364576; actual: 6.0
predicted: 5.898850369888199; actual: 6.0
predicted: 5.410519877806749; actual: 6.0
predicted: 7.950987651122962; actual: 6.0
predicted: 6.678916114316925; actual: 6.0
predicted: 8.287777548364634; actual: 6.0
predicted: 12.004557942016774; actual: 6.0
predicted: 5.7922218201064055; actual: 6.0
predicted: 6.243305498600374; actual: 6.0
predicted: 5.683236929209796; actual: 6.0
predicted: 5.479343507661651; actual: 6.0
predicted: 5.382494240965465; actual: 6.0
predicted: 6.145791068835566; actual: 6.0
predicted: 6.042426394766679; actual: 6.0
predicted: 5.582717680363594; actual: 6.0
predicted: 5.229828185960942; actual: 6.0
predicted: 5.327137631313921; actual: 6.0
predicted: 5.453720569729401; actual: 6.0
predicted: 7.284311956937822; actual: 7.0
predicted: 5.195478827082281; actual: 7.0
predicted: 6.969918757777502; actual: 7.0
predicted: 6.318967460705054; actual: 7.0
predicted: 5.541944793924835; actual: 7.0
predicted: 7.046795928113059; actual: 7.0
predicted: 5.96207404236163; actual: 7.0
predicted: 5.430478537101522; actual: 7.0
predicted: 5.673504883679931; actual: 7.0
predicted: 7.881924707027561; actual: 7.0
predicted: 5.511979973231782; actual: 7.0
predicted: 4.380094742541818; actual: 7.0
predicted: 5.476512143583996; actual: 7.0
predicted: 4.952753355304907; actual: 7.0
predicted: 4.6721057115145985; actual: 7.0
predicted: 5.610357168744606; actual: 7.0
predicted: 6.896849505319674; actual: 7.0
predicted: 5.711730100627515; actual: 7.0
predicted: 5.784522538668261; actual: 7.0
predicted: 5.165292779648285; actual: 7.0
predicted: 6.720402390816733; actual: 7.0
predicted: 5.96881599463214; actual: 7.0
predicted: 6.412586483846211; actual: 7.0
predicted: 7.788558903442107; actual: 7.0
predicted: 7.751511075085892; actual: 7.0
predicted: 6.083970876986518; actual: 7.0
predicted: 7.536778181692071; actual: 7.0
predicted: 7.801266427454675; actual: 7.0
predicted: 8.796325652083826; actual: 7.0
predicted: 5.71211982669413; actual: 7.0
predicted: 7.372688961625425; actual: 7.0
predicted: 6.071173801869616; actual: 7.0
predicted: 5.940660790796152; actual: 7.0
predicted: 6.1266625592454185; actual: 7.0
predicted: 4.3062897163409755; actual: 7.0
predicted: 5.722235902865549; actual: 7.0
predicted: 5.958126764666591; actual: 7.0
predicted: 7.277428259294322; actual: 7.0
predicted: 5.707925391830549; actual: 7.0
predicted: 7.665534724046704; actual: 7.0
predicted: 5.99984937733661; actual: 7.0
predicted: 5.793248804260005; actual: 7.0
predicted: 6.03039622342652; actual: 7.0
predicted: 7.425144723156581; actual: 7.0
predicted: 4.45562278449081; actual: 7.0
predicted: 6.122739889980103; actual: 7.0
predicted: 5.7963435292799055; actual: 7.0
predicted: 5.881420029449187; actual: 7.0
predicted: 5.251371278246789; actual: 7.0
predicted: 9.819808241952767; actual: 8.0
predicted: 6.589921252650721; actual: 8.0
predicted: 6.7770929530132715; actual: 8.0
predicted: 6.798132441914275; actual: 8.0
predicted: 5.9870800870029965; actual: 8.0
predicted: 9.036362569983883; actual: 8.0
predicted: 7.4346322550282204; actual: 8.0
predicted: 7.978403362899127; actual: 8.0
predicted: 6.935430103952801; actual: 8.0
predicted: 6.065702983924916; actual: 8.0
predicted: 5.705813281373093; actual: 8.0
predicted: 8.724629245313558; actual: 8.0
predicted: 5.478861969332558; actual: 8.0
predicted: 7.117610142960357; actual: 8.0
predicted: 7.812870045171542; actual: 8.0
predicted: 7.0623749664624755; actual: 8.0
predicted: 8.227355308185329; actual: 8.0
predicted: 8.455431347907464; actual: 8.0
predicted: 6.788306994032379; actual: 8.0
predicted: 8.1743368628049; actual: 8.0
predicted: 5.524529840213337; actual: 8.0
predicted: 7.762829293523975; actual: 8.0
predicted: 5.719615871667911; actual: 8.0
predicted: 6.747664153024394; actual: 8.0
predicted: 6.56420864563088; actual: 8.0
predicted: 6.134664430627872; actual: 8.0
predicted: 7.046027702738057; actual: 8.0
predicted: 6.294462664158167; actual: 8.0
predicted: 7.089209119098401; actual: 8.0
predicted: 7.525109548291678; actual: 8.0
predicted: 8.012295843614812; actual: 8.0
predicted: 5.582696784351313; actual: 8.0
predicted: 6.131272972068097; actual: 8.0
predicted: 8.66031479421193; actual: 8.0
predicted: 6.25912073438956; actual: 8.0
predicted: 9.142598289027802; actual: 8.0
predicted: 8.715582033468372; actual: 8.0
predicted: 6.907547141267894; actual: 8.0
predicted: 6.992981991051167; actual: 8.0
predicted: 6.416859732799921; actual: 8.0
predicted: 7.668780700877238; actual: 8.0
predicted: 8.304401105039638; actual: 8.0
predicted: 7.6625739846617; actual: 8.0
predicted: 8.227063879397793; actual: 8.0
predicted: 7.850252290281096; actual: 8.0
predicted: 9.922975496630087; actual: 9.0
predicted: 7.669985051871084; actual: 9.0
predicted: 8.22931335020337; actual: 9.0
predicted: 9.178136502350112; actual: 9.0
predicted: 8.358412939175226; actual: 9.0
predicted: 8.277310911360749; actual: 9.0
predicted: 9.32876548603429; actual: 9.0
predicted: 9.525446624092282; actual: 9.0
predicted: 9.075783404241625; actual: 9.0
predicted: 8.710000492260708; actual: 9.0
predicted: 8.64475349230657; actual: 9.0
predicted: 9.324152594159408; actual: 9.0
predicted: 8.82650763955176; actual: 9.0
predicted: 6.525433368903867; actual: 9.0
predicted: 8.510600470692388; actual: 9.0
predicted: 8.809390706910737; actual: 9.0
predicted: 8.258539878073279; actual: 9.0
predicted: 8.677317337238993; actual: 9.0
predicted: 8.463875969524128; actual: 9.0
predicted: 8.172847764677648; actual: 9.0
predicted: 7.996508156804604; actual: 9.0
predicted: 9.604687141413198; actual: 9.0
predicted: 8.36286952405286; actual: 9.0
predicted: 5.258893277551132; actual: 9.0
predicted: 8.78846238835877; actual: 9.0
predicted: 7.930234874283425; actual: 9.0
predicted: 10.759280762699003; actual: 9.0
predicted: 7.625346996044149; actual: 9.0
predicted: 7.805118269261321; actual: 9.0
predicted: 8.153507263228672; actual: 9.0
predicted: 7.668392199117237; actual: 9.0
predicted: 7.699977193738652; actual: 9.0
predicted: 7.6531217361620385; actual: 9.0
predicted: 8.06328148842259; actual: 9.0
predicted: 9.248249692406064; actual: 9.0
predicted: 8.843019282582897; actual: 9.0
predicted: 9.436173706628303; actual: 9.0
predicted: 9.287318454178449; actual: 9.0
predicted: 7.238054614561577; actual: 9.0
predicted: 8.510257301121264; actual: 9.0
predicted: 8.014042344534847; actual: 9.0
predicted: 11.645540154223141; actual: 9.0
predicted: 8.16553440974653; actual: 9.0
predicted: 7.270946701972941; actual: 9.0
predicted: 8.239003994135238; actual: 9.0
predicted: 8.390734444638346; actual: 9.0
predicted: 5.919304833687769; actual: 9.0
predicted: 6.4408032483981925; actual: 9.0
predicted: 8.599673102055853; actual: 9.0
predicted: 9.409944656456542; actual: 9.0
predicted: 8.826939983834897; actual: 9.0
predicted: 6.234678697625219; actual: 9.0
predicted: 8.127366375270295; actual: 9.0
predicted: 8.2788732024237; actual: 9.0
predicted: 9.247347828775736; actual: 9.0
predicted: 8.577715817198523; actual: 9.0
predicted: 7.547357745233974; actual: 9.0
predicted: 8.40077559028126; actual: 9.0
predicted: 9.514380905714727; actual: 9.0
predicted: 8.741993987026838; actual: 9.0
predicted: 8.460766134091811; actual: 9.0
predicted: 9.323357442929467; actual: 9.0
predicted: 6.138232562277776; actual: 9.0
predicted: 11.313627667354748; actual: 9.0
predicted: 10.57104590651866; actual: 9.0
predicted: 8.951250503797183; actual: 9.0
predicted: 8.462101782062776; actual: 9.0
predicted: 8.184022006826005; actual: 9.0
predicted: 6.905973615141118; actual: 9.0
predicted: 13.682546960089745; actual: 9.0
predicted: 7.597006583202685; actual: 9.0
predicted: 7.908070385717945; actual: 9.0
predicted: 9.90428058889285; actual: 10.0
predicted: 8.638397822417307; actual: 10.0
predicted: 9.719085524322633; actual: 10.0
predicted: 8.694455963421998; actual: 10.0
predicted: 10.787469984099593; actual: 10.0
predicted: 6.311891019174436; actual: 10.0
predicted: 7.889735491163615; actual: 10.0
predicted: 8.58333723574782; actual: 10.0
predicted: 8.642899078138697; actual: 10.0
predicted: 9.39813745392434; actual: 10.0
predicted: 9.445968213451065; actual: 10.0
predicted: 13.310342391577404; actual: 10.0
predicted: 7.794701564564389; actual: 10.0
predicted: 9.120765692270153; actual: 10.0
predicted: 10.231536615703696; actual: 10.0
predicted: 10.702230497151753; actual: 10.0
predicted: 7.830115707516727; actual: 10.0
predicted: 12.231166948958238; actual: 10.0
predicted: 8.287157574450323; actual: 10.0
predicted: 13.168554616602371; actual: 10.0
predicted: 7.890483086013858; actual: 10.0
predicted: 8.607857159527661; actual: 10.0
predicted: 10.141108198598307; actual: 10.0
predicted: 6.45824969089545; actual: 10.0
predicted: 11.592779199094837; actual: 10.0
predicted: 11.370280654379219; actual: 10.0
predicted: 10.50564225044673; actual: 10.0
predicted: 10.010196004000946; actual: 10.0
predicted: 5.985004852823684; actual: 10.0
predicted: 9.313829633346778; actual: 10.0
predicted: 8.832297073434681; actual: 10.0
predicted: 8.927194261553609; actual: 10.0
predicted: 7.9323597573383795; actual: 10.0
predicted: 10.312484141844884; actual: 10.0
predicted: 10.574251607976514; actual: 10.0
predicted: 8.961550424341397; actual: 10.0
predicted: 8.907184737273322; actual: 10.0
predicted: 11.642315159210103; actual: 10.0
predicted: 11.954158043943641; actual: 10.0
predicted: 8.42718425359141; actual: 10.0
predicted: 9.488946741356957; actual: 10.0
predicted: 10.68587362549231; actual: 10.0
predicted: 10.018480390653327; actual: 10.0
predicted: 9.138735316010543; actual: 10.0
predicted: 10.220508311414944; actual: 10.0
predicted: 11.547981978611; actual: 10.0
predicted: 12.790709868083953; actual: 10.0
predicted: 13.347073179082928; actual: 10.0
predicted: 10.01260061797694; actual: 10.0
predicted: 8.862408165629631; actual: 10.0
predicted: 8.863711258301034; actual: 10.0
predicted: 9.468058678343231; actual: 10.0
predicted: 12.945272079640057; actual: 10.0
predicted: 13.187214862937417; actual: 10.0
predicted: 10.761169226172566; actual: 10.0
predicted: 9.262574699476342; actual: 10.0
predicted: 6.4135840057762925; actual: 10.0
predicted: 10.429791327652843; actual: 10.0
predicted: 6.726906109305843; actual: 10.0
predicted: 10.932104524230727; actual: 10.0
predicted: 10.057870679177045; actual: 10.0
predicted: 12.41413422109875; actual: 10.0
predicted: 9.493736393134954; actual: 10.0
predicted: 11.54245478713029; actual: 10.0
predicted: 8.982664058515741; actual: 10.0
predicted: 8.31170822765274; actual: 10.0
predicted: 10.948890548610052; actual: 10.0
predicted: 8.403515548034582; actual: 10.0
predicted: 8.844915225959108; actual: 10.0
predicted: 6.36150705584403; actual: 10.0
predicted: 10.661166353181262; actual: 10.0
predicted: 8.708591561431714; actual: 10.0
predicted: 8.89861869954094; actual: 11.0
predicted: 11.28038590420728; actual: 11.0
predicted: 6.280524132449898; actual: 11.0
predicted: 9.812529794474486; actual: 11.0
predicted: 11.753515375533645; actual: 11.0
predicted: 9.247790403755346; actual: 11.0
predicted: 8.669513822954947; actual: 11.0
predicted: 11.580165691804332; actual: 11.0
predicted: 8.985298254659225; actual: 11.0
predicted: 13.668395119849718; actual: 11.0
predicted: 9.464605007808897; actual: 11.0
predicted: 8.402586050726011; actual: 11.0
predicted: 13.981288246255255; actual: 11.0
predicted: 9.622079997921595; actual: 11.0
predicted: 10.271526545347399; actual: 11.0
predicted: 7.488879836689881; actual: 11.0
predicted: 10.421609101919922; actual: 11.0
predicted: 10.170567265545044; actual: 11.0
predicted: 7.762412143876049; actual: 11.0
predicted: 10.14055288010377; actual: 11.0
predicted: 10.12459375604099; actual: 11.0
predicted: 10.011419273053814; actual: 11.0
predicted: 9.445983527934654; actual: 11.0
predicted: 9.963793378498302; actual: 11.0
predicted: 9.71129092062423; actual: 11.0
predicted: 7.3457769718006825; actual: 11.0
predicted: 9.474459198439638; actual: 11.0
predicted: 10.607162783560538; actual: 11.0
predicted: 8.621139971719744; actual: 11.0
predicted: 6.672580651432587; actual: 11.0
predicted: 9.903468609755073; actual: 11.0
predicted: 7.294441368291623; actual: 11.0
predicted: 13.106285850579843; actual: 11.0
predicted: 10.772512050250855; actual: 11.0
predicted: 9.947197081379782; actual: 11.0
predicted: 10.177119446409481; actual: 11.0
predicted: 9.416693221169549; actual: 11.0
predicted: 9.477984313690849; actual: 11.0
predicted: 11.905769559032473; actual: 11.0
predicted: 11.431721782792174; actual: 11.0
predicted: 11.00926296089212; actual: 11.0
predicted: 10.737252146874088; actual: 11.0
predicted: 9.756274665364396; actual: 11.0
predicted: 9.076721483166448; actual: 11.0
predicted: 8.928700296906614; actual: 11.0
predicted: 10.219652230949887; actual: 11.0
predicted: 10.230146390088404; actual: 11.0
predicted: 8.330185451320236; actual: 11.0
predicted: 8.905097618171705; actual: 11.0
predicted: 9.131644835009778; actual: 11.0
predicted: 13.069762850587548; actual: 11.0
predicted: 12.515849473096916; actual: 11.0
predicted: 8.668899283087159; actual: 12.0
predicted: 13.673946371085954; actual: 12.0
predicted: 8.377467273350762; actual: 12.0
predicted: 8.801808863755381; actual: 12.0
predicted: 14.100253501268714; actual: 12.0
predicted: 12.045159044673168; actual: 12.0
predicted: 10.616456886592852; actual: 12.0
predicted: 11.998487809518323; actual: 12.0
predicted: 7.009954947671359; actual: 12.0
predicted: 13.3552581947757; actual: 12.0
predicted: 8.418165962706716; actual: 12.0
predicted: 8.990480703046089; actual: 12.0
predicted: 9.800856467092409; actual: 12.0
predicted: 10.781110357738914; actual: 12.0
predicted: 10.429925718118053; actual: 12.0
predicted: 9.35437749830848; actual: 12.0
predicted: 14.28353253730724; actual: 12.0
predicted: 11.783757286072822; actual: 12.0
predicted: 12.025434485647379; actual: 13.0
predicted: 10.578097694189669; actual: 13.0
predicted: 10.527284221143304; actual: 13.0
predicted: 12.776968407901313; actual: 13.0
predicted: 10.224268725411282; actual: 13.0
predicted: 11.676874002578467; actual: 13.0
predicted: 12.137832569809165; actual: 13.0
predicted: 10.164552107116402; actual: 13.0
predicted: 13.774362899618392; actual: 13.0
predicted: 10.720453643376622; actual: 13.0
predicted: 10.757332666499991; actual: 13.0
predicted: 11.990768078693863; actual: 13.0
predicted: 13.081461770814034; actual: 13.0
predicted: 10.820483670087159; actual: 13.0
predicted: 13.643626350262426; actual: 13.0
predicted: 8.380926566203211; actual: 13.0
predicted: 13.032185867378338; actual: 13.0
predicted: 10.703200620421228; actual: 13.0
predicted: 9.94113079489352; actual: 13.0
predicted: 5.534353557258738; actual: 13.0
predicted: 9.444455505356936; actual: 13.0
predicted: 9.240137787697755; actual: 13.0
predicted: 12.864756333819996; actual: 13.0
predicted: 11.752494399842092; actual: 13.0
predicted: 8.70401176223593; actual: 13.0
predicted: 8.32197993461209; actual: 13.0
predicted: 10.45116212637355; actual: 14.0
predicted: 12.335241458467129; actual: 14.0
predicted: 13.608902024977887; actual: 14.0
predicted: 10.495508963471488; actual: 14.0
predicted: 11.961400061355652; actual: 14.0
predicted: 12.108733171484662; actual: 14.0
predicted: 12.335745832282518; actual: 14.0
predicted: 14.762522557306795; actual: 14.0
predicted: 8.909032991153403; actual: 14.0
predicted: 11.89641535896242; actual: 14.0
predicted: 8.57286560185835; actual: 14.0
predicted: 11.413670142390883; actual: 14.0
predicted: 10.908637766369928; actual: 15.0
predicted: 8.971823848381867; actual: 15.0
predicted: 14.258773373593549; actual: 15.0
predicted: 11.244484926357234; actual: 15.0
predicted: 13.65839723071916; actual: 15.0
predicted: 7.674438633096949; actual: 15.0
predicted: 8.15899568803615; actual: 15.0
predicted: 9.29517346913332; actual: 15.0
predicted: 12.240766878198048; actual: 15.0
predicted: 9.742090280253029; actual: 15.0
predicted: 9.661208967536513; actual: 15.0
predicted: 14.910418198973153; actual: 16.0
predicted: 10.62801806518082; actual: 16.0
predicted: 8.733317749455779; actual: 16.0
predicted: 6.551199529062572; actual: 16.0
predicted: 10.630728418913026; actual: 16.0
predicted: 13.020889350037717; actual: 16.0
predicted: 8.989947698412902; actual: 16.0
predicted: 12.63057088069047; actual: 17.0
predicted: 8.919349523176539; actual: 17.0
predicted: 11.959751137122085; actual: 17.0
predicted: 12.879408868037977; actual: 17.0
predicted: 8.839696003487944; actual: 17.0
predicted: 15.956930513280597; actual: 17.0
predicted: 10.510654901770106; actual: 17.0
predicted: 15.32165435750759; actual: 18.0
predicted: 14.072617347937424; actual: 18.0
predicted: 9.245650273710941; actual: 18.0
predicted: 11.451427376629892; actual: 18.0
predicted: 11.960532311365844; actual: 18.0
predicted: 12.753871964942105; actual: 19.0
predicted: 12.51146436573259; actual: 19.0
predicted: 13.453814335716878; actual: 20.0
predicted: 9.721576160069949; actual: 20.0
predicted: 12.212367164011331; actual: 21.0
predicted: 15.647376998025967; actual: 21.0
predicted: 13.337807668249768; actual: 21.0
predicted: 15.863258708761425; actual: 22.0
predicted: 15.919770588880509; actual: 24.0
predicted: 12.336475680404067; actual: 29.0
l_rate: 10; n_epoch: 500, n_hidden: [5, 9]
epoch: 0, lrate: 10.000, error: 0.00218896
epoch: 100, lrate: 10.000, error: 0.00248617
epoch: 200, lrate: 10.000, error: 0.00253834
epoch: 300, lrate: 10.000, error: 0.00275699
epoch: 400, lrate: 10.000, error: 0.00284354
epoch: 500, lrate: 10.000, error: 0.00268593
the trained network:
there are a total of 2 hidden layers
there are 8 inputs
there are 5 nodes in the 1st hidden layer
there are 9 nodes in the 2nd hidden layer
there are 1 nodes in the output layer
layer 0: [{'weights': [0.4185466340933175, -6.731391156434481, -3.723707553236057, 12.872847990260473, 27.359788944707606, -35.33898724950874, -7.157305781626664, 16.34986172173558, 6.48430852869458], 'output': 0.10224513071528649, 'delta': 0.0012268434437733451}, {'weights': [-1.8631661795890815, -5.968281452686129, 4.791649316600878, 1.7651957522094075, 6.693616879253004, -13.064531184538982, 1.443190275276531, 6.373806347147437, -2.273405688179384], 'output': 0.002257454273508969, 'delta': 2.6424627739172265e-05}, {'weights': [-1.2715362272190955, -2.658436151446996, 5.139925912971378, 6.772378515353838, 10.196005170611526, -10.98497041209566, -0.4698205746210936, 4.006135925111846, 4.814147312550075], 'output': 0.025628632701880722, 'delta': 0.00023171865509005274}, {'weights': [1.5952356074565108, -5.0207829436808495, -2.923687857001145, 4.767627156329996, 5.546725525084539, -1.7562807365203084, 4.186073712153882, 7.179946360858127, -2.1535830850552933], 'output': 2.792035659806053e-07, 'delta': 1.0531886978803577e-09}, {'weights': [1.6673304191458327, -2.0525311238446204, 3.1539278103662314, 3.4111886777439833, 9.469301543381933, -7.617193535258428, -2.299665456549027, 3.972176472584014, 2.21412977696857], 'output': 0.2366477205731281, 'delta': 0.0017905213800263387}]
node #0: {'weights': [0.4185466340933175, -6.731391156434481, -3.723707553236057, 12.872847990260473, 27.359788944707606, -35.33898724950874, -7.157305781626664, 16.34986172173558, 6.48430852869458], 'output': 0.10224513071528649, 'delta': 0.0012268434437733451}
node #1: {'weights': [-1.8631661795890815, -5.968281452686129, 4.791649316600878, 1.7651957522094075, 6.693616879253004, -13.064531184538982, 1.443190275276531, 6.373806347147437, -2.273405688179384], 'output': 0.002257454273508969, 'delta': 2.6424627739172265e-05}
