options: {'left_index': True, 'order_results': True, 'normalize_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
           RI        Na        Mg        Al        Si         K        Ca        Ba        Fe  result
prediction: 2
instance confidence[14] = [2.6285594020553114e-57, 4.4320340217036e-37, 0.9999999999999996, 1.1052880951258377e-24, 2.0434783786153265e-31, 1.267517928072909e-23]
prediction: 2
instance confidence[15] = [3.14232055397163e-68, 1.7443192542060637e-53, 0.9931649022050213, 2.169090965714022e-22, 2.4898458875223087e-25, 3.2063703966823546e-23]
prediction: 2
instance confidence[16] = [1.5675206964222324e-61, 4.0270130389097124e-48, 0.9999999965373794, 2.4350796451700044e-21, 4.809722053096317e-26, 1.669907969389274e-23]
prediction: 2
instance confidence[17] = [1.829189759536818e-58, 4.646910910019047e-74, 4.0939856689260986e-16, 0.001235456918584257, 3.696526043213563e-05, 8.457447928142988e-06]
prediction: 5
instance confidence[18] = [2.988938788359037e-76, 3.3068213662405783e-77, 2.297941210179269e-15, 9.644004175250596e-22, 7.641363169955472e-13, 2.730563236136182e-15]
prediction: 7
instance confidence[19] = [3.5217007899741994e-63, 1.3020553087705593e-87, 3.5308563353740136e-34, 2.349519025864517e-07, 0.9999999965663777, 3.6374033598020573e-06]
prediction: 7
instance confidence[20] = [3.5828186890236204e-52, 1.3045255311229416e-76, 2.2610463313574412e-38, 6.16699304232607e-06, 0.9999999999999996, 2.0982800406071564e-05]
prediction: 7
instance confidence[21] = [6.658632800910139e-64, 1.792461063430981e-67, 3.889066260389186e-17, 8.702421636677129e-16, 1.2461181406406324e-06, 1.465249702968853e-15]
prediction: 7
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 6; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 3
pred: 2; actual: 3
pred: 5; actual: 5
pred: 7; actual: 6
pred: 7; actual: 7
pred: 7; actual: 7
pred: 7; actual: 7
classification loss: 11
The hyperparameters for cross 2 are:
Learning Rate: 1
Number of Iterations: 250
3 final test pred: 
[0.09784006 0.00742151 0.07848076 0.03719999 0.07701127 0.00480216
 0.06701631 0.12964199 0.15674933 0.11196455 0.00716203 0.08439435
 0.06528066 0.22414205 0.06774639 0.08329603 0.0947274  0.00240131
 0.09365952 0.01683762 0.13629623 0.08968424 0.11933608 0.06410791
 0.03497889 0.00456277 0.05976675 0.07817896 0.05548085 0.22420538
 0.00576878 0.07594871 0.09910482 0.06832411 0.07296656 0.10020669
 0.07807916 0.00335036]
1 final test pred: 
[0.48939539 0.0145409  0.40766904 0.09758637 0.43409191 0.04884738
 0.36674852 0.42749901 0.62360299 0.37556463 0.00269371 0.27806972
 0.47530275 0.740488   0.35898164 0.47180324 0.62242419 0.00078975
 0.37720998 0.00990764 0.33365251 0.50866267 0.52409171 0.35944714
 0.0643483  0.00770992 0.31226681 0.49551806 0.25499675 0.74877048
 0.0041046  0.48827948 0.48810896 0.38940073 0.37017524 0.31123447
 0.22640432 0.00756926]
2 final test pred: 
[0.3349251  0.55005472 0.37652307 0.2714491  0.38017645 0.45799251
 0.36431394 0.65435393 0.49762226 0.28560375 0.03160207 0.33585522
 0.52892795 0.37364192 0.39362507 0.39349686 0.45560839 0.1330197
 0.43430084 0.11146403 0.42048838 0.3918725  0.36472016 0.37252838
 0.36733748 0.32129348 0.36300647 0.44598649 0.41346123 0.30648546
 0.03253425 0.42352057 0.3683698  0.40999369 0.37829448 0.309724
 0.33466162 0.35376254]
5 final test pred: 
[0.01093707 0.1009719  0.01833215 0.0187792  0.01671198 0.37148542
 0.01591304 0.01869379 0.01096078 0.0107708  0.04617912 0.0221291
 0.02529897 0.00452314 0.02152399 0.01742018 0.01802662 0.15746717
 0.01654022 0.88860836 0.0141084  0.01663992 0.01227866 0.01407322
 0.0515987  0.17863055 0.01622661 0.02204601 0.02168651 0.00540705
 0.04877583 0.01990445 0.0144001  0.02123876 0.01785623 0.01793649
 0.0218426  0.23608196]
7 final test pred: 
[0.00596695 0.05072417 0.00705181 0.0345948  0.00603355 0.02819969
 0.00899732 0.00215345 0.00223081 0.01020891 0.9685029  0.009641
 0.00470688 0.00298938 0.00747771 0.00575894 0.0033229  0.85086149
 0.00571081 0.96104742 0.00602768 0.00701043 0.00542294 0.00967121
 0.0450936  0.13612232 0.0104275  0.00501615 0.00919356 0.0026152
 0.96391548 0.00530238 0.00544376 0.00748021 0.0083689  0.00907447
 0.01414187 0.1285326 ]
6 final test pred: 
[0.02347967 0.09160785 0.020674   0.05051115 0.01906895 0.11078383
 0.01910206 0.01152464 0.0206527  0.02840802 0.10258009 0.02000675
 0.01386139 0.03853415 0.01449279 0.01855279 0.01490455 0.09545532
 0.01683189 0.00284235 0.01411009 0.02788421 0.01639886 0.01840149
 0.03496858 0.12733711 0.0194114  0.01508489 0.02902377 0.03020331
 0.09787824 0.01608268 0.01627601 0.01488891 0.01685533 0.040935
 0.01563097 0.10009518]


Test Set:
Possible result classes: [3, 1, 2, 5, 7, 6]
instance confidence[0] = [0.0978400581135651, 0.4893953899016832, 0.3349251027353276, 0.010937074906700735, 0.005966946196606662, 0.02347967184242094]
prediction: 1
instance confidence[1] = [0.007421505423369742, 0.014540902097329332, 0.5500547165738431, 0.10097190229864358, 0.05072417356465546, 0.09160784736217657]
prediction: 2
instance confidence[2] = [0.0784807575793824, 0.40766903748752487, 0.37652307452435224, 0.018332153890496583, 0.007051814920960009, 0.02067400235948568]
prediction: 1
instance confidence[3] = [0.037199992777721576, 0.09758636869513398, 0.27144910451733256, 0.01877920357582425, 0.03459480211092833, 0.05051115444039704]
prediction: 2
instance confidence[4] = [0.07701127198514884, 0.4340919056439524, 0.38017645336993744, 0.01671198167091487, 0.006033554244795624, 0.019068954282358715]
prediction: 1
instance confidence[5] = [0.004802155702511852, 0.04884737702757352, 0.45799251474188996, 0.3714854174985145, 0.02819969335045211, 0.11078383012364318]
prediction: 2
instance confidence[6] = [0.06701631431550033, 0.36674851589931845, 0.36431394072641227, 0.01591303832247758, 0.008997318029533631, 0.01910205982094186]
prediction: 1
instance confidence[7] = [0.12964198634692176, 0.4274990084111403, 0.6543539315889104, 0.01869378562857503, 0.002153445570453575, 0.011524635814342127]
prediction: 2
instance confidence[8] = [0.15674932959339055, 0.6236029925817625, 0.49762226361600537, 0.010960784123403062, 0.0022308119467363504, 0.020652699619293287]
prediction: 1
instance confidence[9] = [0.11196455329090003, 0.3755646333240018, 0.28560374605794503, 0.010770796465887963, 0.010208906708615293, 0.02840801941951975]
prediction: 1
instance confidence[10] = [0.007162032939747434, 0.0026937126656341953, 0.0316020681062113, 0.04617912031442705, 0.9685028986882445, 0.10258009267931813]
prediction: 7
instance confidence[11] = [0.08439435045141257, 0.27806972414429615, 0.33585521980096367, 0.02212909985679845, 0.00964099621679412, 0.020006751202145016]
prediction: 2
instance confidence[12] = [0.06528066216251319, 0.47530275091636054, 0.5289279513257281, 0.02529896689448767, 0.00470688082767394, 0.013861387789770642]
prediction: 2
instance confidence[13] = [0.22414204673637947, 0.7404880041106725, 0.37364191691795984, 0.004523144791330571, 0.0029893750105243247, 0.038534147052203836]
prediction: 1
instance confidence[14] = [0.06774638918302762, 0.35898163809891165, 0.39362506613599074, 0.021523988903999976, 0.007477713851448518, 0.01449278689909592]
prediction: 2
instance confidence[15] = [0.08329603406607655, 0.47180323564844384, 0.3934968570760714, 0.017420179738337614, 0.0057589404031057655, 0.01855278892384872]
prediction: 1
instance confidence[16] = [0.09472740283025836, 0.6224241858276612, 0.45560838640277646, 0.018026621063635596, 0.003322899141273405, 0.014904552836596504]
prediction: 1
instance confidence[17] = [0.0024013052420746375, 0.0007897476623581145, 0.13301970023838036, 0.1574671738010883, 0.8508614942075505, 0.09545532078873968]
prediction: 7
instance confidence[18] = [0.09365951572278822, 0.37720997545262586, 0.43430083833153194, 0.016540224987119132, 0.005710813303650663, 0.016831886373957317]
prediction: 2
instance confidence[19] = [0.016837621036132323, 0.00990763544769138, 0.11146403343595662, 0.8886083602443056, 0.9610474227947936, 0.002842346578693459]
prediction: 7
instance confidence[20] = [0.13629623256312043, 0.3336525147528736, 0.42048837771892367, 0.014108396024882121, 0.006027684023662726, 0.014110087191920554]
prediction: 2
instance confidence[21] = [0.08968424104257577, 0.5086626749976181, 0.3918725028348335, 0.016639918722421942, 0.0070104267647741495, 0.027884209394473492]
prediction: 1
instance confidence[22] = [0.11933607605885553, 0.5240917055520773, 0.3647201619302113, 0.01227866279479511, 0.005422942710821724, 0.016398864898173018]
prediction: 1
instance confidence[23] = [0.06410791168113482, 0.3594471384100269, 0.37252837958200236, 0.014073219312357279, 0.009671205234507384, 0.01840149312158132]
prediction: 2
instance confidence[24] = [0.034978887600618944, 0.06434830086141546, 0.3673374846071188, 0.05159870141850549, 0.04509360414956203, 0.03496858329057292]
prediction: 2
instance confidence[25] = [0.004562770904939572, 0.0077099236055592395, 0.32129347733854025, 0.17863054948139506, 0.1361223232970603, 0.1273371093253576]
prediction: 2
instance confidence[26] = [0.05976674792288681, 0.3122668119997077, 0.36300647086032833, 0.016226608897249008, 0.010427499238718264, 0.01941140153559251]
prediction: 2
instance confidence[27] = [0.07817895572662298, 0.4955180646355219, 0.4459864895334112, 0.022046008764613042, 0.005016149953282896, 0.015084887455494835]
prediction: 1
instance confidence[28] = [0.0554808518671391, 0.25499675235347075, 0.41346122818392056, 0.02168651313287473, 0.009193555819497148, 0.02902377220818693]
prediction: 2
instance confidence[29] = [0.22420538183783117, 0.7487704785582181, 0.3064854633852186, 0.005407053352323474, 0.0026151987161176404, 0.030203309468958106]
prediction: 1
instance confidence[30] = [0.005768779169271315, 0.00410460254567382, 0.03253424831795653, 0.048775830737065484, 0.9639154847749518, 0.09787823676490891]
prediction: 7
instance confidence[31] = [0.07594870962125633, 0.4882794830403391, 0.42352057283387073, 0.01990444538374908, 0.0053023776801400975, 0.016082675516641116]
prediction: 1
instance confidence[32] = [0.0991048232194572, 0.488108959145187, 0.36836979704947204, 0.014400098671946752, 0.0054437626458813376, 0.01627601466230155]
prediction: 1
instance confidence[33] = [0.0683241146645758, 0.3894007328399888, 0.40999369433522026, 0.021238762903776864, 0.007480205145579599, 0.014888905723577267]
prediction: 2
instance confidence[34] = [0.07296656240992919, 0.37017523949631725, 0.37829447701672836, 0.017856232013560725, 0.008368902193822187, 0.016855328331408615]
prediction: 2
instance confidence[35] = [0.10020668622423869, 0.3112344657602373, 0.3097240027535711, 0.017936491808071896, 0.009074468939215038, 0.0409349989919859]
prediction: 1
instance confidence[36] = [0.07807915849930129, 0.22640432127886667, 0.33466162358460533, 0.02184259769171261, 0.014141870393538447, 0.015630967489559545]
prediction: 2
instance confidence[37] = [0.003350360295748753, 0.007569262067980978, 0.35376253588947654, 0.23608195919340305, 0.12853260331957075, 0.10009517848108647]
prediction: 2
pred: 1; actual: 1
pred: 2; actual: 5
pred: 1; actual: 1
pred: 2; actual: 6
pred: 1; actual: 3
pred: 2; actual: 7
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 1
pred: 1; actual: 1
pred: 7; actual: 7
pred: 2; actual: 3
pred: 2; actual: 1
pred: 1; actual: 1
pred: 2; actual: 2
pred: 1; actual: 1
pred: 1; actual: 1
pred: 7; actual: 7
pred: 2; actual: 3
pred: 7; actual: 2
pred: 2; actual: 2
pred: 1; actual: 7
pred: 1; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 5
pred: 2; actual: 2
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 1
pred: 7; actual: 7
pred: 1; actual: 1
pred: 1; actual: 1
pred: 2; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 2; actual: 5
classification loss: 15
3 final test pred: 
[0.14604103 0.18368363 0.14498302 0.1424342  0.19005759 0.17189097
 0.18280808 0.14744974 0.16411695 0.1471631  0.16125498 0.14699793
 0.16376316 0.19152523 0.19312846 0.15100246 0.18096756 0.16959078
 0.12878044 0.16253756 0.19899069 0.16325525]
1 final test pred: 
[0.41518343 0.4299054  0.38605516 0.38695296 0.40534017 0.40287186
 0.40614308 0.39173212 0.32361514 0.37990081 0.33136713 0.37169885
 0.38877754 0.39139684 0.42409025 0.37965357 0.39714482 0.31075481
 0.31565234 0.2838001  0.30195834 0.33483503]
2 final test pred: 
[0.37264843 0.40099095 0.36797684 0.36264374 0.41400101 0.39726363
 0.40619437 0.36879862 0.35936708 0.36585127 0.34976555 0.36827086
 0.37716754 0.40626859 0.41551966 0.36667897 0.40023574 0.34752808
 0.33172327 0.32653334 0.33774907 0.34930184]
5 final test pred: 
[0.10883961 0.14162035 0.119162   0.11394642 0.15963681 0.1417039
 0.15190511 0.11949804 0.17703943 0.12344386 0.16280238 0.12753253
 0.13327606 0.16784856 0.15552744 0.12844876 0.15377443 0.18779391
 0.12062086 0.18179648 0.22097801 0.15765246]
7 final test pred: 
[0.12605477 0.15411154 0.14353129 0.14096721 0.17874006 0.16092556
 0.17031386 0.14315489 0.22099092 0.15175956 0.21508301 0.15720522
 0.16583295 0.19443394 0.16647261 0.15608415 0.17628466 0.25138901
 0.183107   0.29291565 0.35094209 0.22763133]
6 final test pred: 
[0.10875829 0.14488798 0.11442399 0.11182721 0.15482571 0.13746844
 0.14722816 0.11505457 0.15638727 0.1169238  0.14819423 0.11740682
 0.13131586 0.16149326 0.15362914 0.12119386 0.14710252 0.16534086
 0.11432432 0.16398942 0.20374301 0.14719332]


Test Set:
Possible result classes: [3, 1, 2, 5, 7, 6]
instance confidence[0] = [0.14604103020582437, 0.4151834349442838, 0.3726484308543953, 0.10883961422896297, 0.12605477371433793, 0.10875829191462573]
prediction: 1
instance confidence[1] = [0.18368362593098134, 0.42990540073820555, 0.4009909536935985, 0.14162035290983752, 0.15411153522993204, 0.14488798003501036]
prediction: 1
instance confidence[2] = [0.14498302340238486, 0.3860551609166187, 0.3679768402915853, 0.11916199645991736, 0.14353129181430127, 0.11442399206758949]
prediction: 1
instance confidence[3] = [0.14243419983048156, 0.3869529572808964, 0.36264373501151015, 0.11394642316281943, 0.14096721002581802, 0.1118272068034246]
prediction: 1
instance confidence[4] = [0.19005759159038238, 0.4053401682643758, 0.4140010083847973, 0.15963680502221972, 0.17874006295816847, 0.1548257068991864]
prediction: 2
instance confidence[5] = [0.17189096626526845, 0.4028718610171692, 0.39726363135431186, 0.14170390103182093, 0.16092555690216076, 0.13746844207176329]
prediction: 1
instance confidence[6] = [0.18280807782830064, 0.40614307512524367, 0.4061943696002248, 0.15190510875477256, 0.1703138608284186, 0.14722816473834277]
prediction: 2
instance confidence[7] = [0.14744974417825238, 0.39173211679014136, 0.3687986160142575, 0.11949804235959297, 0.1431548883949518, 0.11505457309778742]
prediction: 1
instance confidence[8] = [0.16411695107791427, 0.32361513525815444, 0.3593670781756644, 0.17703943311188008, 0.22099092304642873, 0.156387265866887]
prediction: 2
instance confidence[9] = [0.14716309908954922, 0.3799008087925736, 0.36585127263472256, 0.12344386417990952, 0.1517595642858623, 0.11692379559969733]
prediction: 1
instance confidence[10] = [0.16125497965915125, 0.33136712854197486, 0.3497655467718923, 0.16280237576452614, 0.21508301264122617, 0.14819423061903192]
prediction: 2
instance confidence[11] = [0.14699792944872872, 0.3716988481042655, 0.36827085615891675, 0.12753253290898794, 0.15720522312149135, 0.11740682430116435]
prediction: 1
instance confidence[12] = [0.16376316249631662, 0.38877753744435534, 0.3771675400975299, 0.1332760627749122, 0.1658329493344672, 0.1313158562275451]
prediction: 1
instance confidence[13] = [0.19152523304428934, 0.3913968411830231, 0.40626858664306426, 0.16784856110466034, 0.1944339429528756, 0.16149326162420072]
prediction: 2
instance confidence[14] = [0.19312846052083738, 0.4240902514687907, 0.41551965523340156, 0.15552744123837686, 0.16647260898382274, 0.15362914425053945]
prediction: 1
instance confidence[15] = [0.151002460467911, 0.37965357398808647, 0.3666789686972159, 0.128448759002676, 0.15608414527844225, 0.12119386334271395]
prediction: 1
instance confidence[16] = [0.18096756370392042, 0.3971448181236604, 0.40023573797848183, 0.15377443365370386, 0.17628466473208348, 0.14710251510299452]
prediction: 2
instance confidence[17] = [0.16959078478315584, 0.3107548071484942, 0.34752808377155214, 0.18779390985877628, 0.25138901453388884, 0.16534085929930717]
prediction: 2
instance confidence[18] = [0.12878044141838965, 0.315652336688315, 0.3317232740062162, 0.12062086407140724, 0.18310700411495892, 0.11432431912961274]
prediction: 2
instance confidence[19] = [0.16253755511893936, 0.2838001020710115, 0.3265333420525523, 0.18179647566806378, 0.29291564577636703, 0.16398942014997875]
prediction: 2
instance confidence[20] = [0.19899068878481913, 0.301958337025513, 0.3377490745443863, 0.22097801042882143, 0.3509420935847439, 0.2037430091645466]
prediction: 7
instance confidence[21] = [0.16325525251280093, 0.33483502676658133, 0.3493018437288174, 0.1576524564608272, 0.22763132614662793, 0.1471933229999639]
prediction: 2
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 1; actual: 3
pred: 2; actual: 3
pred: 2; actual: 5
pred: 2; actual: 6
pred: 2; actual: 7
pred: 7; actual: 7
pred: 2; actual: 7
classification loss: 13
3 final test pred: 
[0.25098919 0.28420911 0.2520465  0.24936043 0.29147619 0.27588979
 0.28523613 0.2539646  0.27570142 0.25445491 0.27158305 0.25499645
 0.26893774 0.29383713 0.29271501 0.25820714 0.28419907 0.28117653
 0.24031524 0.27617707 0.30730896 0.27294135]
1 final test pred: 
[0.43077659 0.44220406 0.41888535 0.41876652 0.4335444  0.42994169
 0.4328481  0.42160328 0.39564826 0.41677202 0.39847307 0.41352561
 0.42291949 0.4280094  0.44137207 0.41725651 0.42895183 0.39075346
 0.38648778 0.37756275 0.39052186 0.40028088]
2 final test pred: 
[0.41120321 0.4286967  0.40981997 0.40701855 0.43573503 0.42615359
 0.43143304 0.41042817 0.41126896 0.40941911 0.40616129 0.41070973
 0.41658684 0.43309032 0.43629034 0.41044285 0.42887851 0.40715468
 0.39292129 0.39734989 0.40707684 0.4060906 ]
5 final test pred: 
[0.22270916 0.25603453 0.23186825 0.22713113 0.27096362 0.25449269
 0.26403077 0.232456   0.28082914 0.23587732 0.26994389 0.23929231
 0.24687731 0.27754198 0.26797202 0.24066872 0.2652163  0.28928854
 0.23192755 0.2852522  0.31729905 0.26701673]
7 final test pred: 
[0.24080354 0.26937008 0.2543293  0.25162281 0.28767602 0.27220885
 0.28071605 0.25436219 0.31158225 0.26051978 0.30567653 0.26453198
 0.27310336 0.29828328 0.27990994 0.26458224 0.28430136 0.32907867
 0.27730986 0.34776852 0.38405542 0.31199754]
6 final test pred: 
[0.22154384 0.25706658 0.22738686 0.22443816 0.26703943 0.25070715
 0.26009657 0.22820314 0.26741251 0.23021106 0.25977315 0.23121175
 0.24444587 0.27272368 0.26583063 0.23458832 0.26003659 0.27513935
 0.22615431 0.2735298  0.30687122 0.2592998 ]


Test Set:
Possible result classes: [3, 1, 2, 5, 7, 6]
instance confidence[0] = [0.2509891931439914, 0.4307765919154195, 0.4112032066813972, 0.22270915781905432, 0.24080354045976549, 0.22154384178402764]
prediction: 1
instance confidence[1] = [0.28420910510707265, 0.44220406006736074, 0.42869670473808913, 0.25603453444962676, 0.2693700848059218, 0.2570665760528624]
prediction: 1
instance confidence[2] = [0.2520465042385472, 0.4188853475984267, 0.4098199650497507, 0.23186824970593314, 0.25432930069370724, 0.2273868575033368]
prediction: 1
instance confidence[3] = [0.24936043205455838, 0.4187665183567642, 0.40701855112489405, 0.22713112910315403, 0.2516228105594494, 0.22443816039549075]
prediction: 1
instance confidence[4] = [0.29147619398434294, 0.43354440350404494, 0.43573502619702026, 0.2709636168447789, 0.2876760176672226, 0.2670394319791667]
prediction: 2
instance confidence[5] = [0.27588979432456184, 0.42994169115338937, 0.42615359302347716, 0.2544926867037271, 0.27220884693552877, 0.2507071541224443]
prediction: 1
instance confidence[6] = [0.28523613184990165, 0.43284810059441936, 0.43143303523187254, 0.2640307683144236, 0.2807160499476101, 0.2600965695192267]
prediction: 1
instance confidence[7] = [0.2539645957515476, 0.42160327660627517, 0.41042816816587485, 0.23245600101291403, 0.25436218714634257, 0.22820313650761645]
prediction: 1
instance confidence[8] = [0.275701423860212, 0.3956482574027329, 0.4112689553178251, 0.28082914351151506, 0.31158224720493977, 0.2674125139864872]
prediction: 2
instance confidence[9] = [0.254454909457662, 0.41677201743773556, 0.4094191112813655, 0.23587732343560786, 0.2605197816244588, 0.23021105697148012]
prediction: 1
instance confidence[10] = [0.27158305260652144, 0.398473074367699, 0.40616128804238444, 0.26994388897778465, 0.3056765298712185, 0.2597731504551681]
prediction: 2
instance confidence[11] = [0.254996450698363, 0.41352561005147975, 0.4107097316191696, 0.23929230983533756, 0.2645319826140888, 0.2312117544997693]
prediction: 1
instance confidence[12] = [0.2689377430057486, 0.4229194929944629, 0.41658684222686554, 0.24687731002616944, 0.2731033550170978, 0.2444458694041724]
prediction: 1
instance confidence[13] = [0.2938371251020085, 0.42800940142042293, 0.43309032042550083, 0.2775419842796888, 0.29828328018338146, 0.27272367963283967]
prediction: 2
instance confidence[14] = [0.29271500901270125, 0.4413720693516209, 0.43629034463382815, 0.26797201874987125, 0.279909937164712, 0.2658306279035167]
prediction: 1
instance confidence[15] = [0.25820713551729874, 0.4172565053331752, 0.41044284691503613, 0.24066872479563092, 0.264582237013649, 0.23458832325989293]
prediction: 1
instance confidence[16] = [0.2841990731437707, 0.4289518319935124, 0.42887850610825295, 0.26521630042324346, 0.284301359668006, 0.26003658884608405]
prediction: 1
instance confidence[17] = [0.28117653372735196, 0.3907534610074761, 0.40715468116728115, 0.2892885415120731, 0.3290786726152914, 0.27513934982105376]
prediction: 2
instance confidence[18] = [0.24031523584915748, 0.3864877802167908, 0.39292128940290405, 0.2319275461938584, 0.2773098602248482, 0.2261543132643933]
prediction: 2
instance confidence[19] = [0.27617707327809116, 0.377562748932861, 0.39734989451037134, 0.28525219711032174, 0.34776851723817964, 0.2735297978294481]
prediction: 2
instance confidence[20] = [0.3073089573128942, 0.3905218565096624, 0.40707684216234974, 0.31729905152069426, 0.38405541743642785, 0.3068712213258652]
prediction: 2
instance confidence[21] = [0.2729413456148426, 0.4002808784330514, 0.40609059779830453, 0.2670167339273067, 0.3119975380931519, 0.25929980484545867]
prediction: 2
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 1; actual: 3
pred: 1; actual: 3
pred: 2; actual: 5
pred: 2; actual: 6
pred: 2; actual: 7
pred: 2; actual: 7
pred: 2; actual: 7
classification loss: 13
3 final test pred: 
[0.46071716 0.46679637 0.46116001 0.46061834 0.46827283 0.46550418
 0.46716454 0.46147717 0.46623084 0.46165884 0.46531665 0.46184009
 0.46427497 0.468808   0.4683493  0.46238668 0.46703981 0.46727515
 0.45939184 0.46653266 0.47189531 0.46550685]
1 final test pred: 
[0.48888053 0.49069245 0.48770992 0.48763623 0.48999084 0.4893187
 0.48979785 0.48802472 0.48583436 0.4875495  0.48602996 0.48724294
 0.48846286 0.48947721 0.49078887 0.48767558 0.48938653 0.4854314
 0.48413906 0.48395271 0.48588936 0.48624188]
2 final test pred: 
[0.48666468 0.48914694 0.48661114 0.48625261 0.49007619 0.48877898
 0.4895074  0.48670157 0.48743751 0.48663201 0.4867726  0.48680274
 0.48765549 0.48988233 0.4901154  0.48682203 0.48923984 0.48713218
 0.48472405 0.48604405 0.48763957 0.4867756 ]
5 final test pred: 
[0.45593625 0.46247767 0.45759815 0.45672946 0.46504888 0.4620175
 0.46379262 0.45774045 0.46631494 0.45835419 0.46449986 0.4589494
 0.46063497 0.46616615 0.46457371 0.45927078 0.46395711 0.46775243
 0.45748365 0.46715283 0.47266629 0.46413489]
7 final test pred: 
[0.45985912 0.4653642  0.46203662 0.46149938 0.46824082 0.46551985
 0.46705432 0.46208587 0.47127348 0.46302873 0.47015759 0.4636653
 0.46531948 0.46980874 0.46717906 0.463787   0.46751979 0.47366139
 0.46497479 0.47570125 0.48113859 0.47090106]
6 final test pred: 
[0.45549515 0.46238445 0.45668708 0.45606323 0.46432728 0.4612731
 0.46305334 0.45686673 0.46435786 0.45728578 0.46292182 0.45755034
 0.46005232 0.46533746 0.46408209 0.45815962 0.46305397 0.46573725
 0.45635688 0.46541779 0.47121068 0.4628727 ]


Test Set:
Possible result classes: [3, 1, 2, 5, 7, 6]
instance confidence[0] = [0.4607171611854599, 0.48888052849315805, 0.4866646847384154, 0.45593625085512585, 0.459859121361172, 0.4554951458517435]
prediction: 1
instance confidence[1] = [0.46679637447546934, 0.4906924462606022, 0.4891469442540902, 0.4624776680184756, 0.4653641979354612, 0.4623844523082996]
prediction: 1
instance confidence[2] = [0.4611600103354652, 0.48770992347178527, 0.4866111403727149, 0.4575981480445941, 0.46203662352872665, 0.45668707898634064]
prediction: 1
instance confidence[3] = [0.46061834023829784, 0.4876362291273246, 0.48625261317322016, 0.4567294566293508, 0.4614993836867044, 0.45606322610533034]
prediction: 1
instance confidence[4] = [0.4682728348297374, 0.4899908354677783, 0.49007619180213446, 0.46504888316641574, 0.4682408159600901, 0.46432727975114196]
prediction: 2
instance confidence[5] = [0.4655041782375764, 0.4893187001057252, 0.488778978946618, 0.46201749865124514, 0.4655198517336679, 0.4612730996404105]
prediction: 1
instance confidence[6] = [0.4671645376044823, 0.4897978538421431, 0.48950740177054497, 0.4637926206254614, 0.46705431732489294, 0.46305334461216197]
prediction: 1
instance confidence[7] = [0.46147716710584047, 0.4880247182907287, 0.48670157153226495, 0.45774045458162554, 0.4620858747685138, 0.4568667297884017]
prediction: 1
instance confidence[8] = [0.4662308363646167, 0.48583436125053053, 0.4874375130711503, 0.4663149413448406, 0.4712734780170396, 0.46435786477384106]
prediction: 2
instance confidence[9] = [0.46165883822602216, 0.48754949543089404, 0.48663201052115224, 0.45835419222650137, 0.46302873201759825, 0.457285782475404]
prediction: 1
instance confidence[10] = [0.46531665356235724, 0.48602995727812415, 0.48677260494986974, 0.46449986276114147, 0.4701575876197453, 0.4629218210542821]
prediction: 2
instance confidence[11] = [0.4618400913059924, 0.48724293690365106, 0.4868027428100344, 0.4589494012822704, 0.46366529654679206, 0.4575503388017118]
prediction: 1
instance confidence[12] = [0.4642749654544126, 0.4884628626243152, 0.48765549332103036, 0.4606349706613848, 0.46531948225945435, 0.460052316270354]
prediction: 1
instance confidence[13] = [0.46880800381565085, 0.48947721404746886, 0.48988232935746345, 0.46616614802642253, 0.4698087441363264, 0.4653374632272525]
prediction: 2
instance confidence[14] = [0.4683492962741458, 0.4907888744673163, 0.490115397351681, 0.464573709437787, 0.4671790618012039, 0.46408208636008247]
prediction: 1
instance confidence[15] = [0.46238667604387823, 0.48767557769881825, 0.4868220337383455, 0.45927077802678806, 0.4637870041181134, 0.4581596221181231]
prediction: 1
