options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 1
2 final test pred: 
[0.94656056 0.97207884 0.96599102 0.95808724 0.95979961 0.96746669
 0.81105449 0.97356456 0.9660128  0.97082486 0.9611448  0.96427731
 0.95921364 0.97207884 0.9690197  0.94618622 0.97605333 0.9699108
 0.95146489 0.94084755 0.95146489 0.95898872 0.96463615 0.87129695
 0.97605333 0.95146489 0.93940676 0.97605333 0.94646225 0.22750595
 0.9660128  0.9660128  0.97235758 0.94778218 0.95399559 0.9395027
 0.91493182 0.96043941 0.97356456 0.09440958 0.28277686 0.07449435
 0.34255626 0.08429332 0.10852808 0.2563265  0.423384   0.14018288
 0.08481724 0.29906447 0.19056946 0.07547773 0.19933161 0.07171542
 0.20814175 0.00724069 0.10233527 0.13231611 0.05421921 0.73510115
 0.09200711 0.04546811 0.16242609 0.02613717 0.19695598 0.01640136
 0.43063209 0.06356372 0.07017713]
4 final test pred: 
[0.05343944 0.02792116 0.03400898 0.04191276 0.04020039 0.03253331
 0.18894551 0.02643544 0.0339872  0.02917514 0.0388552  0.03572269
 0.04078636 0.02792116 0.0309803  0.05381378 0.02394667 0.0300892
 0.04853511 0.05915245 0.04853511 0.04101128 0.03536385 0.12870305
 0.02394667 0.04853511 0.06059324 0.02394667 0.05353775 0.77249405
 0.0339872  0.0339872  0.02764242 0.05221782 0.04600441 0.0604973
 0.08506818 0.03956059 0.02643544 0.90559042 0.71722314 0.92550565
 0.65744374 0.91570668 0.89147192 0.7436735  0.576616   0.85981712
 0.91518276 0.70093553 0.80943054 0.92452227 0.80066839 0.92828458
 0.79185825 0.99275931 0.89766473 0.86768389 0.94578079 0.26489885
 0.90799289 0.95453189 0.83757391 0.97386283 0.80304402 0.98359864
 0.56936791 0.93643628 0.92982287]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.9465605602542515, 0.053439439745748586]
prediction: 2
instance confidence[1] = [0.9720788410733843, 0.027921158926615668]
prediction: 2
instance confidence[2] = [0.9659910199890334, 0.034008980010966555]
prediction: 2
instance confidence[3] = [0.9580872380104611, 0.04191276198953881]
prediction: 2
instance confidence[4] = [0.9597996136481961, 0.040200386351803924]
prediction: 2
instance confidence[5] = [0.9674666852588132, 0.03253331474118681]
prediction: 2
instance confidence[6] = [0.8110544930868231, 0.18894550691317707]
prediction: 2
instance confidence[7] = [0.9735645558045456, 0.026435444195454485]
prediction: 2
instance confidence[8] = [0.9660128038105058, 0.033987196189494216]
prediction: 2
instance confidence[9] = [0.9708248566973884, 0.029175143302611648]
prediction: 2
instance confidence[10] = [0.9611447983705541, 0.038855201629445967]
prediction: 2
instance confidence[11] = [0.9642773133267036, 0.03572268667329641]
prediction: 2
instance confidence[12] = [0.9592136437875833, 0.040786356212416566]
prediction: 2
instance confidence[13] = [0.9720788410733843, 0.027921158926615668]
prediction: 2
instance confidence[14] = [0.9690196951800153, 0.03098030481998478]
prediction: 2
instance confidence[15] = [0.9461862156070595, 0.053813784392940545]
prediction: 2
instance confidence[16] = [0.976053328739077, 0.02394667126092293]
prediction: 2
instance confidence[17] = [0.9699107983755878, 0.030089201624412223]
prediction: 2
instance confidence[18] = [0.9514648913262069, 0.048535108673793056]
prediction: 2
instance confidence[19] = [0.9408475486962353, 0.059152451303764696]
prediction: 2
instance confidence[20] = [0.9514648913262069, 0.048535108673793056]
prediction: 2
instance confidence[21] = [0.9589887155444955, 0.04101128445550458]
prediction: 2
instance confidence[22] = [0.964636147711063, 0.03536385228893718]
prediction: 2
instance confidence[23] = [0.8712969532542854, 0.12870304674571476]
prediction: 2
instance confidence[24] = [0.976053328739077, 0.02394667126092293]
prediction: 2
instance confidence[25] = [0.9514648913262069, 0.048535108673793056]
prediction: 2
instance confidence[26] = [0.9394067588184475, 0.06059324118155259]
prediction: 2
instance confidence[27] = [0.976053328739077, 0.02394667126092293]
prediction: 2
instance confidence[28] = [0.9464622512136922, 0.053537748786307855]
prediction: 2
instance confidence[29] = [0.2275059499968524, 0.7724940500031476]
prediction: 4
instance confidence[30] = [0.9660128038105058, 0.033987196189494216]
prediction: 2
instance confidence[31] = [0.9660128038105058, 0.033987196189494216]
prediction: 2
instance confidence[32] = [0.9723575785998876, 0.027642421400112454]
prediction: 2
instance confidence[33] = [0.9477821845302326, 0.05221781546976735]
prediction: 2
instance confidence[34] = [0.9539955851537796, 0.0460044148462204]
prediction: 2
instance confidence[35] = [0.9395027004620301, 0.06049729953796989]
prediction: 2
instance confidence[36] = [0.9149318163181297, 0.08506818368187043]
prediction: 2
instance confidence[37] = [0.960439408838986, 0.03956059116101388]
prediction: 2
instance confidence[38] = [0.9735645558045456, 0.026435444195454485]
prediction: 2
instance confidence[39] = [0.09440958160994689, 0.905590418390053]
prediction: 4
instance confidence[40] = [0.28277686281342107, 0.7172231371865788]
prediction: 4
instance confidence[41] = [0.07449434854461028, 0.9255056514553898]
prediction: 4
instance confidence[42] = [0.34255625555658026, 0.6574437444434198]
prediction: 4
instance confidence[43] = [0.0842933203067303, 0.9157066796932696]
prediction: 4
instance confidence[44] = [0.10852808427447537, 0.8914719157255248]
prediction: 4
instance confidence[45] = [0.2563265041000703, 0.7436734958999297]
prediction: 4
instance confidence[46] = [0.4233839971122161, 0.5766160028877839]
prediction: 4
instance confidence[47] = [0.14018288230504244, 0.8598171176949575]
prediction: 4
instance confidence[48] = [0.08481724234707973, 0.9151827576529203]
prediction: 4
instance confidence[49] = [0.2990644707639914, 0.7009355292360085]
prediction: 4
instance confidence[50] = [0.1905694639625606, 0.8094305360374394]
prediction: 4
instance confidence[51] = [0.07547772588594126, 0.9245222741140587]
prediction: 4
instance confidence[52] = [0.19933161472349728, 0.8006683852765026]
prediction: 4
instance confidence[53] = [0.07171541820088037, 0.9282845817991195]
prediction: 4
instance confidence[54] = [0.2081417522901821, 0.7918582477098179]
prediction: 4
instance confidence[55] = [0.007240688929020938, 0.992759311070979]
prediction: 4
instance confidence[56] = [0.10233526967813161, 0.8976647303218684]
prediction: 4
instance confidence[57] = [0.13231611403175725, 0.8676838859682428]
prediction: 4
instance confidence[58] = [0.054219208126090136, 0.94578079187391]
prediction: 4
instance confidence[59] = [0.7351011464194225, 0.2648988535805775]
prediction: 2
instance confidence[60] = [0.0920071089099552, 0.9079928910900449]
prediction: 4
instance confidence[61] = [0.04546811311116429, 0.9545318868888357]
prediction: 4
instance confidence[62] = [0.16242609040533604, 0.8375739095946639]
prediction: 4
instance confidence[63] = [0.026137174553629138, 0.9738628254463708]
prediction: 4
instance confidence[64] = [0.19695597966251266, 0.8030440203374873]
prediction: 4
instance confidence[65] = [0.016401362627683925, 0.9835986373723161]
prediction: 4
instance confidence[66] = [0.43063209165743943, 0.5693679083425606]
prediction: 4
instance confidence[67] = [0.0635637156351267, 0.9364362843648734]
prediction: 4
instance confidence[68] = [0.0701771340405187, 0.9298228659594813]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 2
2 final test pred: 
[9.79508959e-01 9.98602875e-01 9.96676664e-01 9.97770418e-01
 9.97250625e-01 9.97504933e-01 7.57097988e-01 9.98735735e-01
 9.96352506e-01 9.97956529e-01 9.98164646e-01 9.98079959e-01
 9.95009173e-01 9.98602875e-01 9.99083903e-01 9.89005450e-01
 9.99218051e-01 9.98433194e-01 9.87232509e-01 9.82246575e-01
 9.87232509e-01 9.95616317e-01 9.96512430e-01 8.90066826e-01
 9.99218051e-01 9.87232509e-01 9.74721867e-01 9.99218051e-01
 9.96282374e-01 1.28164227e-03 9.96352506e-01 9.96352506e-01
 9.98315357e-01 9.85701677e-01 9.88434120e-01 9.80610571e-01
 9.65457588e-01 9.93497609e-01 9.98735735e-01 8.72838570e-03
 7.55172600e-03 9.26523563e-05 2.17805335e-03 5.91451990e-05
 5.17337301e-04 6.79891861e-04 1.89755734e-02 5.15913167e-03
 6.10418236e-05 4.27953950e-03 1.17004291e-02 1.85911314e-03
 1.03434617e-02 1.03642391e-04 2.29302814e-03 9.26904917e-07
 5.23714928e-03 1.00847407e-02 6.20326219e-05 3.75583013e-01
 6.32123250e-04 3.23876921e-04 1.20124335e-04 2.10352506e-05
 2.72819177e-04 4.04575135e-07 1.14715217e-01 1.01625645e-03
 1.05355969e-03]
4 final test pred: 
[2.04910414e-02 1.39712539e-03 3.32333585e-03 2.22958231e-03
 2.74937471e-03 2.49506748e-03 2.42902012e-01 1.26426468e-03
 3.64749429e-03 2.04347136e-03 1.83535359e-03 1.92004093e-03
 4.99082690e-03 1.39712539e-03 9.16096757e-04 1.09945496e-02
 7.81948537e-04 1.56680551e-03 1.27674907e-02 1.77534251e-02
 1.27674907e-02 4.38368348e-03 3.48756966e-03 1.09933174e-01
 7.81948537e-04 1.27674907e-02 2.52781328e-02 7.81948537e-04
 3.71762611e-03 9.98718358e-01 3.64749429e-03 3.64749429e-03
 1.68464294e-03 1.42983231e-02 1.15658798e-02 1.93894286e-02
 3.45424124e-02 6.50239131e-03 1.26426468e-03 9.91271614e-01
 9.92448274e-01 9.99907348e-01 9.97821947e-01 9.99940855e-01
 9.99482663e-01 9.99320108e-01 9.81024427e-01 9.94840868e-01
 9.99938958e-01 9.95720460e-01 9.88299571e-01 9.98140887e-01
 9.89656538e-01 9.99896358e-01 9.97706972e-01 9.99999073e-01
 9.94762851e-01 9.89915259e-01 9.99937967e-01 6.24416987e-01
 9.99367877e-01 9.99676123e-01 9.99879876e-01 9.99978965e-01
 9.99727181e-01 9.99999595e-01 8.85284783e-01 9.98983744e-01
 9.98946440e-01]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.9795089585668073, 0.020491041433192768]
prediction: 2
instance confidence[1] = [0.998602874613821, 0.0013971253861789418]
prediction: 2
instance confidence[2] = [0.9966766641527968, 0.0033233358472032214]
prediction: 2
instance confidence[3] = [0.9977704176930922, 0.0022295823069078467]
prediction: 2
instance confidence[4] = [0.997250625290172, 0.002749374709828029]
prediction: 2
instance confidence[5] = [0.9975049325191856, 0.0024950674808143333]
prediction: 2
instance confidence[6] = [0.7570979877212489, 0.24290201227875133]
prediction: 2
instance confidence[7] = [0.9987357353198553, 0.0012642646801446968]
prediction: 2
instance confidence[8] = [0.9963525057107754, 0.0036474942892245938]
prediction: 2
instance confidence[9] = [0.9979565286413961, 0.0020434713586039905]
prediction: 2
instance confidence[10] = [0.9981646464088157, 0.001835353591184353]
prediction: 2
instance confidence[11] = [0.9980799590721797, 0.0019200409278203293]
prediction: 2
instance confidence[12] = [0.9950091731023416, 0.004990826897658433]
prediction: 2
instance confidence[13] = [0.998602874613821, 0.0013971253861789418]
prediction: 2
instance confidence[14] = [0.999083903243095, 0.0009160967569050056]
prediction: 2
instance confidence[15] = [0.9890054504165234, 0.01099454958347656]
prediction: 2
instance confidence[16] = [0.9992180514631092, 0.0007819485368907313]
prediction: 2
instance confidence[17] = [0.9984331944907738, 0.0015668055092261416]
prediction: 2
instance confidence[18] = [0.9872325092585625, 0.012767490741437449]
prediction: 2
instance confidence[19] = [0.9822465748525935, 0.017753425147406514]
prediction: 2
instance confidence[20] = [0.9872325092585625, 0.012767490741437449]
prediction: 2
instance confidence[21] = [0.9956163165240641, 0.00438368347593592]
prediction: 2
instance confidence[22] = [0.9965124303436955, 0.0034875696563044485]
prediction: 2
instance confidence[23] = [0.890066826441353, 0.10993317355864682]
prediction: 2
instance confidence[24] = [0.9992180514631092, 0.0007819485368907313]
prediction: 2
instance confidence[25] = [0.9872325092585625, 0.012767490741437449]
prediction: 2
instance confidence[26] = [0.974721867196473, 0.025278132803527087]
prediction: 2
instance confidence[27] = [0.9992180514631092, 0.0007819485368907313]
prediction: 2
instance confidence[28] = [0.9962823738865799, 0.00371762611341993]
prediction: 2
instance confidence[29] = [0.0012816422691619524, 0.9987183577308382]
prediction: 4
instance confidence[30] = [0.9963525057107754, 0.0036474942892245938]
prediction: 2
instance confidence[31] = [0.9963525057107754, 0.0036474942892245938]
prediction: 2
instance confidence[32] = [0.9983153570619145, 0.001684642938085506]
prediction: 2
instance confidence[33] = [0.9857016769410345, 0.014298323058965653]
prediction: 2
instance confidence[34] = [0.9884341201682455, 0.011565879831754554]
prediction: 2
instance confidence[35] = [0.9806105714016689, 0.01938942859833112]
prediction: 2
instance confidence[36] = [0.9654575875861564, 0.03454241241384347]
prediction: 2
instance confidence[37] = [0.9934976086931131, 0.006502391306886849]
prediction: 2
instance confidence[38] = [0.9987357353198553, 0.0012642646801446968]
prediction: 2
instance confidence[39] = [0.008728385703856962, 0.991271614296143]
prediction: 4
instance confidence[40] = [0.0075517260030666025, 0.9924482739969335]
prediction: 4
instance confidence[41] = [9.265235626536098e-05, 0.9999073476437347]
prediction: 4
instance confidence[42] = [0.0021780533502769196, 0.997821946649723]
prediction: 4
instance confidence[43] = [5.914519902704711e-05, 0.9999408548009731]
prediction: 4
instance confidence[44] = [0.0005173373009839685, 0.9994826626990161]
prediction: 4
instance confidence[45] = [0.0006798918607749423, 0.9993201081392251]
prediction: 4
instance confidence[46] = [0.018975573379550345, 0.9810244266204496]
prediction: 4
instance confidence[47] = [0.005159131671963585, 0.9948408683280364]
prediction: 4
instance confidence[48] = [6.10418236192976e-05, 0.9999389581763807]
prediction: 4
instance confidence[49] = [0.004279539503795024, 0.9957204604962049]
prediction: 4
instance confidence[50] = [0.011700429057916408, 0.9882995709420835]
prediction: 4
instance confidence[51] = [0.0018591131405382255, 0.9981408868594618]
prediction: 4
instance confidence[52] = [0.010343461719781255, 0.9896565382802188]
prediction: 4
instance confidence[53] = [0.00010364239086366813, 0.9998963576091364]
prediction: 4
instance confidence[54] = [0.002293028137044123, 0.997706971862956]
prediction: 4
instance confidence[55] = [9.269049167127293e-07, 0.9999990730950833]
prediction: 4
instance confidence[56] = [0.005237149275043809, 0.9947628507249562]
prediction: 4
instance confidence[57] = [0.010084740688847606, 0.9899152593111524]
prediction: 4
instance confidence[58] = [6.203262192399104e-05, 0.999937967378076]
prediction: 4
instance confidence[59] = [0.37558301298035596, 0.624416987019644]
prediction: 4
instance confidence[60] = [0.0006321232495491501, 0.9993678767504509]
prediction: 4
instance confidence[61] = [0.00032387692132059394, 0.9996761230786794]
prediction: 4
instance confidence[62] = [0.00012012433507287551, 0.9998798756649272]
prediction: 4
instance confidence[63] = [2.1035250603817958e-05, 0.9999789647493961]
prediction: 4
instance confidence[64] = [0.0002728191769563547, 0.9997271808230436]
prediction: 4
instance confidence[65] = [4.045751353355367e-07, 0.9999995954248646]
prediction: 4
instance confidence[66] = [0.11471521708308863, 0.8852847829169114]
prediction: 4
instance confidence[67] = [0.001016256446382338, 0.9989837435536175]
prediction: 4
instance confidence[68] = [0.001053559686849782, 0.9989464403131503]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 1
2 final test pred: 
[9.77632592e-01 9.98466560e-01 9.96332507e-01 9.97018403e-01
 9.97064439e-01 9.97146689e-01 7.67010348e-01 9.98750600e-01
 9.96475187e-01 9.98105088e-01 9.98207160e-01 9.97924612e-01
 9.94879905e-01 9.98466560e-01 9.99002369e-01 9.88764146e-01
 9.99176396e-01 9.98519698e-01 9.85148393e-01 9.81696047e-01
 9.85148393e-01 9.96341089e-01 9.96074325e-01 8.90566958e-01
 9.99176396e-01 9.85148393e-01 9.73602023e-01 9.99176396e-01
 9.95949093e-01 1.83520070e-03 9.96475187e-01 9.96475187e-01
 9.98393350e-01 9.85656407e-01 9.87869387e-01 9.77145221e-01
 9.74195195e-01 9.93452530e-01 9.98750600e-01 6.17760859e-03
 1.56003194e-02 1.79338938e-04 6.75326351e-03 1.19440009e-04
 1.09708141e-03 1.32315202e-03 1.86091852e-02 8.27697424e-03
 1.07007367e-04 5.42171997e-03 1.07428041e-02 2.71739356e-03
 1.91302411e-02 1.58351225e-04 3.93457175e-03 1.34105311e-06
 3.65578379e-03 6.64944947e-03 7.37679982e-05 3.09074686e-01
 1.13542764e-03 3.74019967e-04 1.80308658e-04 3.94599112e-05
 1.06048631e-03 2.68932405e-06 8.44231185e-02 1.32458402e-03
 1.05096228e-03]
4 final test pred: 
[2.23674084e-02 1.53343976e-03 3.66749343e-03 2.98159731e-03
 2.93556088e-03 2.85331052e-03 2.32989652e-01 1.24940049e-03
 3.52481325e-03 1.89491225e-03 1.79284025e-03 2.07538832e-03
 5.12009535e-03 1.53343976e-03 9.97631206e-04 1.12358538e-02
 8.23604232e-04 1.48030241e-03 1.48516065e-02 1.83039530e-02
 1.48516065e-02 3.65891118e-03 3.92567501e-03 1.09433042e-01
 8.23604232e-04 1.48516065e-02 2.63979775e-02 8.23604232e-04
 4.05090749e-03 9.98164799e-01 3.52481325e-03 3.52481325e-03
 1.60665029e-03 1.43435927e-02 1.21306126e-02 2.28547788e-02
 2.58048054e-02 6.54747027e-03 1.24940049e-03 9.93822391e-01
 9.84399681e-01 9.99820661e-01 9.93246736e-01 9.99880560e-01
 9.98902919e-01 9.98676848e-01 9.81390815e-01 9.91723026e-01
 9.99892993e-01 9.94578280e-01 9.89257196e-01 9.97282606e-01
 9.80869759e-01 9.99841649e-01 9.96065428e-01 9.99998659e-01
 9.96344216e-01 9.93350551e-01 9.99926232e-01 6.90925314e-01
 9.98864572e-01 9.99625980e-01 9.99819691e-01 9.99960540e-01
 9.98939514e-01 9.99997311e-01 9.15576881e-01 9.98675416e-01
 9.98949038e-01]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.9776325915807387, 0.022367408419261336]
prediction: 2
instance confidence[1] = [0.9984665602433263, 0.001533439756673677]
prediction: 2
instance confidence[2] = [0.9963325065698027, 0.003667493430197383]
prediction: 2
instance confidence[3] = [0.9970184026948862, 0.002981597305113916]
prediction: 2
instance confidence[4] = [0.9970644391249254, 0.0029355608750747226]
prediction: 2
instance confidence[5] = [0.9971466894845287, 0.0028533105154713366]
prediction: 2
instance confidence[6] = [0.7670103481948272, 0.23298965180517295]
prediction: 2
instance confidence[7] = [0.9987505995117305, 0.00124940048826954]
prediction: 2
instance confidence[8] = [0.9964751867464796, 0.0035248132535203734]
prediction: 2
instance confidence[9] = [0.9981050877537114, 0.0018949122462885155]
prediction: 2
instance confidence[10] = [0.998207159753745, 0.0017928402462551514]
prediction: 2
instance confidence[11] = [0.9979246116816136, 0.0020753883183863295]
prediction: 2
instance confidence[12] = [0.9948799046494942, 0.005120095350505914]
prediction: 2
instance confidence[13] = [0.9984665602433263, 0.001533439756673677]
prediction: 2
instance confidence[14] = [0.9990023687942247, 0.000997631205775345]
prediction: 2
instance confidence[15] = [0.9887641461633953, 0.01123585383660484]
prediction: 2
instance confidence[16] = [0.9991763957683402, 0.0008236042316597001]
prediction: 2
instance confidence[17] = [0.998519697594303, 0.0014803024056970337]
prediction: 2
instance confidence[18] = [0.9851483934564921, 0.014851606543507975]
prediction: 2
instance confidence[19] = [0.9816960469878111, 0.018303953012188935]
prediction: 2
instance confidence[20] = [0.9851483934564921, 0.014851606543507975]
prediction: 2
instance confidence[21] = [0.9963410888243626, 0.00365891117563757]
prediction: 2
instance confidence[22] = [0.9960743249895041, 0.003925675010495916]
prediction: 2
instance confidence[23] = [0.8905669583356896, 0.10943304166431067]
prediction: 2
instance confidence[24] = [0.9991763957683402, 0.0008236042316597001]
prediction: 2
instance confidence[25] = [0.9851483934564921, 0.014851606543507975]
prediction: 2
instance confidence[26] = [0.973602022521069, 0.026397977478930884]
prediction: 2
instance confidence[27] = [0.9991763957683402, 0.0008236042316597001]
prediction: 2
instance confidence[28] = [0.9959490925124435, 0.004050907487556594]
prediction: 2
instance confidence[29] = [0.0018352007004513355, 0.9981647992995487]
prediction: 4
instance confidence[30] = [0.9964751867464796, 0.0035248132535203734]
prediction: 2
instance confidence[31] = [0.9964751867464796, 0.0035248132535203734]
prediction: 2
instance confidence[32] = [0.9983933497081858, 0.0016066502918142358]
prediction: 2
instance confidence[33] = [0.9856564072791182, 0.014343592720881752]
prediction: 2
instance confidence[34] = [0.9878693874069931, 0.012130612593006818]
prediction: 2
instance confidence[35] = [0.977145221179703, 0.022854778820296972]
prediction: 2
instance confidence[36] = [0.9741951946376397, 0.025804805362360198]
prediction: 2
instance confidence[37] = [0.9934525297341646, 0.006547470265835253]
prediction: 2
instance confidence[38] = [0.9987505995117305, 0.00124940048826954]
prediction: 2
instance confidence[39] = [0.006177608587205442, 0.9938223914127945]
prediction: 4
instance confidence[40] = [0.015600319401499956, 0.9843996805985001]
prediction: 4
instance confidence[41] = [0.00017933893836065157, 0.9998206610616394]
prediction: 4
instance confidence[42] = [0.006753263507979989, 0.99324673649202]
prediction: 4
instance confidence[43] = [0.00011944000915704782, 0.9998805599908428]
prediction: 4
instance confidence[44] = [0.0010970814084900076, 0.9989029185915099]
prediction: 4
instance confidence[45] = [0.0013231520174210988, 0.9986768479825788]
prediction: 4
instance confidence[46] = [0.01860918516725795, 0.9813908148327419]
prediction: 4
instance confidence[47] = [0.008276974235941417, 0.9917230257640586]
prediction: 4
instance confidence[48] = [0.00010700736733573126, 0.9998929926326642]
prediction: 4
instance confidence[49] = [0.005421719967967746, 0.9945782800320323]
prediction: 4
instance confidence[50] = [0.010742804146559847, 0.9892571958534402]
prediction: 4
instance confidence[51] = [0.002717393563311652, 0.9972826064366883]
prediction: 4
instance confidence[52] = [0.01913024105644203, 0.9808697589435579]
prediction: 4
instance confidence[53] = [0.00015835122523746053, 0.9998416487747624]
prediction: 4
instance confidence[54] = [0.003934571747186434, 0.9960654282528136]
prediction: 4
instance confidence[55] = [1.3410531088130977e-06, 0.9999986589468911]
prediction: 4
instance confidence[56] = [0.0036557837914150616, 0.996344216208585]
prediction: 4
instance confidence[57] = [0.006649449466147889, 0.9933505505338521]
prediction: 4
instance confidence[58] = [7.376799822052328e-05, 0.9999262320017794]
prediction: 4
instance confidence[59] = [0.3090746856666414, 0.6909253143333586]
prediction: 4
instance confidence[60] = [0.0011354276448866355, 0.9988645723551134]
prediction: 4
instance confidence[61] = [0.00037401996737919727, 0.9996259800326208]
prediction: 4
instance confidence[62] = [0.00018030865766226206, 0.9998196913423377]
prediction: 4
instance confidence[63] = [3.945991122742757e-05, 0.9999605400887727]
prediction: 4
instance confidence[64] = [0.001060486309071329, 0.9989395136909286]
prediction: 4
instance confidence[65] = [2.689324054202061e-06, 0.9999973106759457]
prediction: 4
instance confidence[66] = [0.08442311851590432, 0.9155768814840958]
prediction: 4
instance confidence[67] = [0.0013245840204913568, 0.9986754159795086]
prediction: 4
instance confidence[68] = [0.0010509622756168088, 0.9989490377243831]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
