options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
softmax class probabilities: [0.978688430698177, 0.02131156930182301]
softmax class probabilities: [0.9829186251963927, 0.017081374803607313]
softmax class probabilities: [0.9954099754671318, 0.004590024532868219]
softmax class probabilities: [0.9949299003339825, 0.00507009966601736]
softmax class probabilities: [0.8936799708426587, 0.10632002915734128]
softmax class probabilities: [0.9987574825362826, 0.0012425174637174135]
softmax class probabilities: [0.9829186251963927, 0.017081374803607313]
softmax class probabilities: [0.9714456148515106, 0.02855438514848936]
softmax class probabilities: [0.9987574825362826, 0.0012425174637174135]
softmax class probabilities: [0.9940600065309482, 0.005939993469051936]
softmax class probabilities: [0.003972783510447755, 0.9960272164895523]
softmax class probabilities: [0.995698558603784, 0.00430144139621605]
softmax class probabilities: [0.995698558603784, 0.00430144139621605]
softmax class probabilities: [0.9978861052319422, 0.0021138947680577123]
softmax class probabilities: [0.9837378065833354, 0.01626219341666467]
softmax class probabilities: [0.9865257781963017, 0.013474221803698132]
softmax class probabilities: [0.9739375250504931, 0.02606247494950675]
softmax class probabilities: [0.9737342217769748, 0.02626577822302521]
softmax class probabilities: [0.9923771486943638, 0.007622851305636329]
softmax class probabilities: [0.9982644679972513, 0.0017355320027486376]
softmax class probabilities: [0.004128490234168783, 0.9958715097658313]
softmax class probabilities: [0.02668711430206563, 0.9733128856979344]
softmax class probabilities: [0.00035516723234673347, 0.9996448327676534]
softmax class probabilities: [0.013883558182445398, 0.9861164418175545]
softmax class probabilities: [0.00037032833952982093, 0.9996296716604702]
softmax class probabilities: [0.002256639265844392, 0.9977433607341557]
softmax class probabilities: [0.004064079774401475, 0.9959359202255984]
softmax class probabilities: [0.031412066852546154, 0.9685879331474537]
softmax class probabilities: [0.009459962039705776, 0.9905400379602941]
softmax class probabilities: [0.00028890040447302726, 0.999711099595527]
softmax class probabilities: [0.008793702167894962, 0.991206297832105]
softmax class probabilities: [0.01056545747712459, 0.9894345425228754]
softmax class probabilities: [0.0027485356488789548, 0.9972514643511211]
softmax class probabilities: [0.02663571109848131, 0.9733642889015187]
softmax class probabilities: [0.00032873669691642435, 0.9996712633030836]
softmax class probabilities: [0.006342527947745455, 0.9936574720522545]
softmax class probabilities: [3.4413861438456515e-06, 0.9999965586138562]
softmax class probabilities: [0.002747488845367256, 0.9972525111546328]
softmax class probabilities: [0.005129994194206007, 0.994870005805794]
softmax class probabilities: [0.0001480100513827895, 0.9998519899486172]
softmax class probabilities: [0.3200871628396708, 0.6799128371603297]
softmax class probabilities: [0.00200793967793625, 0.9979920603220638]
softmax class probabilities: [0.000409196065793347, 0.9995908039342066]
softmax class probabilities: [0.0005927768831172185, 0.9994072231168827]
softmax class probabilities: [9.131951928503282e-05, 0.9999086804807149]
softmax class probabilities: [0.002685575394352994, 0.997314424605647]
softmax class probabilities: [1.1683368682575554e-05, 0.9999883166313174]
softmax class probabilities: [0.07738375823125045, 0.9226162417687498]
softmax class probabilities: [0.0017078484610833758, 0.9982921515389166]
softmax class probabilities: [0.0015231367191368634, 0.998476863280863]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9709468740755077, 0.029053125924492242]
softmax class probabilities: [0.9938697694779625, 0.006130230522037585]
softmax class probabilities: [0.9898755095012486, 0.010124490498751446]
softmax class probabilities: [0.9868605196008987, 0.013139480399101173]
softmax class probabilities: [0.9897592545857942, 0.010240745414205738]
softmax class probabilities: [0.9909400646808852, 0.00905993531911482]
softmax class probabilities: [0.8166045649072345, 0.18339543509276549]
softmax class probabilities: [0.9949470341500615, 0.005052965849938433]
softmax class probabilities: [0.9908959569577837, 0.009104043042216303]
softmax class probabilities: [0.9938398361714611, 0.00616016382853895]
softmax class probabilities: [0.9906475177440504, 0.009352482255949725]
softmax class probabilities: [0.9921751147474509, 0.007824885252548965]
softmax class probabilities: [0.9863399191062696, 0.013660080893730409]
softmax class probabilities: [0.9938697694779625, 0.006130230522037585]
softmax class probabilities: [0.993806153088586, 0.006193846911414025]
softmax class probabilities: [0.9751543758982979, 0.024845624101702057]
softmax class probabilities: [0.9958560594978895, 0.004143940502110457]
softmax class probabilities: [0.9937362126021778, 0.00626378739782228]
softmax class probabilities: [0.976069666314098, 0.02393033368590204]
softmax class probabilities: [0.9702904734793756, 0.02970952652062431]
softmax class probabilities: [0.976069666314098, 0.02393033368590204]
softmax class probabilities: [0.9891797324824301, 0.010820267517570037]
softmax class probabilities: [0.9896342584763238, 0.010365741523676192]
softmax class probabilities: [0.8880647079060779, 0.11193529209392218]
softmax class probabilities: [0.9958560594978895, 0.004143940502110457]
softmax class probabilities: [0.976069666314098, 0.02393033368590204]
softmax class probabilities: [0.964191972279265, 0.03580802772073514]
softmax class probabilities: [0.9958560594978895, 0.004143940502110457]
softmax class probabilities: [0.9825348474500573, 0.017465152549942853]
softmax class probabilities: [0.023786674083189685, 0.9762133259168104]
softmax class probabilities: [0.9908959569577837, 0.009104043042216303]
softmax class probabilities: [0.9908959569577837, 0.009104043042216303]
softmax class probabilities: [0.9943506193494149, 0.005649380650585123]
softmax class probabilities: [0.9755578429484902, 0.024442157051509695]
softmax class probabilities: [0.9802126642188109, 0.01978733578118908]
softmax class probabilities: [0.9651490872830077, 0.03485091271699226]
softmax class probabilities: [0.9594221043729478, 0.04057789562705214]
softmax class probabilities: [0.9865642472599706, 0.013435752740029379]
softmax class probabilities: [0.9949470341500615, 0.005052965849938433]
softmax class probabilities: [0.004979068316627264, 0.9950209316833728]
softmax class probabilities: [0.07253092198815943, 0.9274690780118405]
softmax class probabilities: [0.002362791020148635, 0.9976372089798514]
softmax class probabilities: [0.07084997228693954, 0.9291500277130605]
softmax class probabilities: [0.004245013288628187, 0.9957549867113717]
softmax class probabilities: [0.01058990984238784, 0.9894100901576122]
softmax class probabilities: [0.03903237207452921, 0.9609676279254707]
softmax class probabilities: [0.13037838563722848, 0.8696216143627715]
softmax class probabilities: [0.017071522639513927, 0.9829284773604862]
softmax class probabilities: [0.003659351616957275, 0.9963406483830428]
softmax class probabilities: [0.03605019462691222, 0.9639498053730877]
softmax class probabilities: [0.018824483077822668, 0.9811755169221773]
softmax class probabilities: [0.004657018958288866, 0.9953429810417112]
softmax class probabilities: [0.044150270151792445, 0.9558497298482075]
softmax class probabilities: [0.002723391487832345, 0.9972766085121676]
softmax class probabilities: [0.026402730508908748, 0.9735972694910914]
softmax class probabilities: [5.0254080757251164e-05, 0.9999497459192428]
softmax class probabilities: [0.004188471954990459, 0.9958115280450096]
softmax class probabilities: [0.008528637583789049, 0.991471362416211]
softmax class probabilities: [0.0011259839951155962, 0.9988740160048843]
softmax class probabilities: [0.45987339233346136, 0.5401266076665387]
softmax class probabilities: [0.007794069370272272, 0.9922059306297278]
softmax class probabilities: [0.0012114821739223182, 0.9987885178260776]
softmax class probabilities: [0.009225403300454505, 0.9907745966995454]
softmax class probabilities: [0.000658519335939483, 0.9993414806640606]
softmax class probabilities: [0.020984340595860115, 0.9790156594041399]
softmax class probabilities: [0.00029348831960295516, 0.999706511680397]
softmax class probabilities: [0.10465337288575888, 0.8953466271142411]
softmax class probabilities: [0.004640401046539683, 0.9953595989534603]
softmax class probabilities: [0.0044178850643873295, 0.9955821149356127]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9656813926307544, 0.03431860736924561]
softmax class probabilities: [0.9898403901390255, 0.010159609860974634]
softmax class probabilities: [0.984997172610494, 0.01500282738950595]
softmax class probabilities: [0.9803739726828173, 0.01962602731718268]
softmax class probabilities: [0.9833905048326459, 0.01660949516735412]
softmax class probabilities: [0.9862486352773178, 0.013751364722682166]
softmax class probabilities: [0.8147482809758103, 0.18525171902418983]
softmax class probabilities: [0.9911987218717073, 0.008801278128292591]
softmax class probabilities: [0.9860221655188052, 0.0139778344811948]
softmax class probabilities: [0.9896724531929292, 0.010327546807070726]
softmax class probabilities: [0.9844804794616371, 0.015519520538362887]
softmax class probabilities: [0.9869364706902262, 0.013063529309773813]
softmax class probabilities: [0.9804441939319672, 0.019555806068032845]
softmax class probabilities: [0.9898403901390255, 0.010159609860974634]
softmax class probabilities: [0.989100212558418, 0.010899787441581961]
softmax class probabilities: [0.9680713529172941, 0.03192864708270594]
softmax class probabilities: [0.9925011382393939, 0.0074988617606061726]
softmax class probabilities: [0.9893072604741067, 0.010692739525893306]
softmax class probabilities: [0.9706480537750524, 0.029351946224947748]
softmax class probabilities: [0.9638532350737979, 0.03614676492620209]
softmax class probabilities: [0.9706480537750524, 0.029351946224947748]
softmax class probabilities: [0.9830014572291051, 0.016998542770894857]
softmax class probabilities: [0.9846451557173695, 0.015354844282630554]
softmax class probabilities: [0.8837350248994367, 0.11626497510056343]
softmax class probabilities: [0.9925011382393939, 0.0074988617606061726]
softmax class probabilities: [0.9706480537750524, 0.029351946224947748]
softmax class probabilities: [0.9585354687704806, 0.04146453122951947]
softmax class probabilities: [0.9925011382393939, 0.0074988617606061726]
softmax class probabilities: [0.9728298438014311, 0.02717015619856881]
softmax class probabilities: [0.0524315713255894, 0.9475684286744106]
softmax class probabilities: [0.9860221655188052, 0.0139778344811948]
softmax class probabilities: [0.9860221655188052, 0.0139778344811948]
softmax class probabilities: [0.9903933609004121, 0.009606639099587895]
softmax class probabilities: [0.9691391981579044, 0.030860801842095633]
softmax class probabilities: [0.9745062972934693, 0.025493702706530577]
softmax class probabilities: [0.9591562351240315, 0.04084376487596855]
softmax class probabilities: [0.9475463455676719, 0.052453654432328]
softmax class probabilities: [0.9811063089375963, 0.018893691062403652]
softmax class probabilities: [0.9911987218717073, 0.008801278128292591]
softmax class probabilities: [0.0113206606582867, 0.9886793393417134]
softmax class probabilities: [0.11429471678279471, 0.8857052832172053]
softmax class probabilities: [0.007168429471228199, 0.9928315705287718]
softmax class probabilities: [0.1324951551774977, 0.8675048448225025]
softmax class probabilities: [0.011580093782728387, 0.9884199062172717]
softmax class probabilities: [0.021987813209639787, 0.9780121867903603]
softmax class probabilities: [0.07907035470722279, 0.9209296452927771]
softmax class probabilities: [0.21553060529135254, 0.7844693947086475]
softmax class probabilities: [0.03225196312281926, 0.9677480368771807]
softmax class probabilities: [0.01143452914798201, 0.9885654708520181]
softmax class probabilities: [0.07695156396960638, 0.9230484360303938]
softmax class probabilities: [0.036984950280355505, 0.9630150497196446]
softmax class probabilities: [0.01004396986886116, 0.9899560301311389]
softmax class probabilities: [0.06576859192949254, 0.9342314080705075]
softmax class probabilities: [0.008272562975664947, 0.991727437024335]
softmax class probabilities: [0.05600067149281405, 0.943999328507186]
softmax class probabilities: [0.00023563541993246488, 0.9997643645800675]
softmax class probabilities: [0.010278444633265675, 0.9897215553667342]
softmax class probabilities: [0.019539810331917987, 0.980460189668082]
softmax class probabilities: [0.0037718992673880674, 0.996228100732612]
softmax class probabilities: [0.5570681868325107, 0.4429318131674894]
softmax class probabilities: [0.016480455193561803, 0.9835195448064382]
softmax class probabilities: [0.0035425471464460992, 0.9964574528535539]
softmax class probabilities: [0.02580711704095251, 0.9741928829590475]
softmax class probabilities: [0.0019861001635224983, 0.9980138998364775]
softmax class probabilities: [0.049403802125135884, 0.950596197874864]
softmax class probabilities: [0.001166679517446492, 0.9988333204825535]
softmax class probabilities: [0.16233192827947218, 0.8376680717205278]
softmax class probabilities: [0.009866145632648099, 0.990133854367352]
softmax class probabilities: [0.00963266814095498, 0.990367331859045]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9806375498407517, 0.019362450159248284]
softmax class probabilities: [0.9986974346131121, 0.0013025653868878582]
softmax class probabilities: [0.9968980649081244, 0.0031019350918755745]
softmax class probabilities: [0.9980735305576667, 0.0019264694423333944]
softmax class probabilities: [0.9973959873464329, 0.002604012653567112]
softmax class probabilities: [0.997704769941745, 0.002295230058255105]
softmax class probabilities: [0.752307035612451, 0.2476929643875488]
softmax class probabilities: [0.9987733259043909, 0.001226674095609009]
softmax class probabilities: [0.996414776551686, 0.0035852234483141126]
softmax class probabilities: [0.9979642124164259, 0.0020357875835740804]
softmax class probabilities: [0.998211488177959, 0.0017885118220408798]
softmax class probabilities: [0.9981869497130487, 0.0018130502869513135]
softmax class probabilities: [0.9952010098314331, 0.004798990168566846]
softmax class probabilities: [0.9986974346131121, 0.0013025653868878582]
softmax class probabilities: [0.9991459499827798, 0.000854050017220184]
softmax class probabilities: [0.9893800996621127, 0.010619900337887326]
softmax class probabilities: [0.9992610994240688, 0.0007389005759312894]
softmax class probabilities: [0.9984524336356647, 0.0015475663643352334]
softmax class probabilities: [0.9882519913592926, 0.01174800864070731]
softmax class probabilities: [0.981802387684953, 0.018197612315046994]
softmax class probabilities: [0.9882519913592926, 0.01174800864070731]
softmax class probabilities: [0.9954323374311299, 0.004567662568870124]
softmax class probabilities: [0.996761373520609, 0.003238626479391108]
softmax class probabilities: [0.8898405302484816, 0.11015946975151808]
softmax class probabilities: [0.9992610994240688, 0.0007389005759312894]
softmax class probabilities: [0.9882519913592926, 0.01174800864070731]
softmax class probabilities: [0.9756879064007022, 0.024312093599297747]
softmax class probabilities: [0.9992610994240688, 0.0007389005759312894]
softmax class probabilities: [0.9965186929328587, 0.003481307067141298]
softmax class probabilities: [0.0010111754595355422, 0.9989888245404644]
softmax class probabilities: [0.996414776551686, 0.0035852234483141126]
softmax class probabilities: [0.996414776551686, 0.0035852234483141126]
softmax class probabilities: [0.9983415621943176, 0.0016584378056823923]
softmax class probabilities: [0.9860696997902231, 0.013930300209776966]
softmax class probabilities: [0.9889297189389213, 0.011070281061078636]
softmax class probabilities: [0.9822354140933837, 0.017764585906616365]
softmax class probabilities: [0.9621023608999996, 0.03789763910000048]
softmax class probabilities: [0.9936935188628767, 0.006306481137123322]
softmax class probabilities: [0.9987733259043909, 0.001226674095609009]
softmax class probabilities: [0.009934256861600712, 0.9900657431383992]
softmax class probabilities: [0.004922814271431938, 0.9950771857285681]
softmax class probabilities: [6.106980683326977e-05, 0.9999389301931668]
softmax class probabilities: [0.0009074474829549728, 0.999092552517045]
softmax class probabilities: [3.816093610900511e-05, 0.9999618390638909]
softmax class probabilities: [0.0003075731480784164, 0.9996924268519217]
softmax class probabilities: [0.0004216073693266983, 0.9995783926306733]
softmax class probabilities: [0.018505667378046535, 0.9814943326219535]
softmax class probabilities: [0.00393111379268454, 0.9960688862073155]
softmax class probabilities: [4.1065329852882015e-05, 0.9999589346701472]
softmax class probabilities: [0.0035548444710407443, 0.9964451555289592]
softmax class probabilities: [0.0112767074779174, 0.9887232925220826]
softmax class probabilities: [0.0014105071722837915, 0.9985894928277163]
softmax class probabilities: [0.007879799607545823, 0.9921202003924542]
softmax class probabilities: [7.391547404743385e-05, 0.9999260845259527]
softmax class probabilities: [0.0014936197295987706, 0.9985063802704012]
softmax class probabilities: [7.459578217822677e-07, 0.9999992540421783]
softmax class probabilities: [0.006021249085780741, 0.9939787509142193]
softmax class probabilities: [0.01167910786452425, 0.9883208921354757]
softmax class probabilities: [5.532607284378056e-05, 0.9999446739271561]
softmax class probabilities: [0.39054254929633764, 0.6094574507036622]
softmax class probabilities: [0.00042574927568284516, 0.9995742507243172]
softmax class probabilities: [0.0002669031097998273, 0.9997330968902002]
softmax class probabilities: [8.717027634711063e-05, 0.9999128297236529]
softmax class probabilities: [1.5495035151262248e-05, 0.9999845049648487]
softmax class probabilities: [0.00010264342222448298, 0.9998973565777756]
softmax class probabilities: [1.0547514651228656e-07, 0.9999998945248534]
softmax class probabilities: [0.12900896504435788, 0.870991034955642]
softmax class probabilities: [0.0007844145381691557, 0.9992155854618309]
softmax class probabilities: [0.0010127428157841619, 0.9989872571842159]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9776343311005059, 0.022365668899494116]
softmax class probabilities: [0.9983276317756082, 0.0016723682243918053]
softmax class probabilities: [0.996124866422194, 0.003875133577805961]
softmax class probabilities: [0.9968277459067776, 0.003172254093222355]
softmax class probabilities: [0.9968246781909227, 0.003175321809077316]
softmax class probabilities: [0.9969655194229134, 0.0030344805770865964]
softmax class probabilities: [0.769896951537264, 0.23010304846273621]
softmax class probabilities: [0.9986107996974515, 0.0013892003025484908]
softmax class probabilities: [0.9962005912583775, 0.003799408741622678]
softmax class probabilities: [0.9979053418222443, 0.0020946581777558123]
softmax class probabilities: [0.997945329180028, 0.0020546708199719087]
softmax class probabilities: [0.9977390153769048, 0.0022609846230952167]
softmax class probabilities: [0.9945050472933491, 0.005494952706650883]
softmax class probabilities: [0.9983276317756082, 0.0016723682243918053]
softmax class probabilities: [0.9988671028873671, 0.0011328971126327804]
softmax class probabilities: [0.9880660044145025, 0.0119339955854974]
softmax class probabilities: [0.9990788864133007, 0.0009211135866994541]
softmax class probabilities: [0.9983291406283897, 0.0016708593716101897]
softmax class probabilities: [0.9850646644451853, 0.014935335554814863]
softmax class probabilities: [0.9811742342128411, 0.01882576578715885]
softmax class probabilities: [0.9850646644451853, 0.014935335554814863]
softmax class probabilities: [0.9958786396581069, 0.004121360341893073]
softmax class probabilities: [0.9958712111087163, 0.004128788891283661]
softmax class probabilities: [0.8914989641306504, 0.1085010358693496]
softmax class probabilities: [0.9990788864133007, 0.0009211135866994541]
softmax class probabilities: [0.9850646644451853, 0.014935335554814863]
softmax class probabilities: [0.973213791674225, 0.026786208325774986]
softmax class probabilities: [0.9990788864133007, 0.0009211135866994541]
softmax class probabilities: [0.9955638563267861, 0.004436143673213746]
softmax class probabilities: [0.0021171869031058484, 0.9978828130968942]
softmax class probabilities: [0.9962005912583775, 0.003799408741622678]
softmax class probabilities: [0.9962005912583775, 0.003799408741622678]
softmax class probabilities: [0.9982251331292218, 0.001774866870778144]
softmax class probabilities: [0.9850779606225439, 0.014922039377455957]
softmax class probabilities: [0.9875655672379778, 0.012434432762022064]
softmax class probabilities: [0.9771421690941386, 0.0228578309058613]
softmax class probabilities: [0.9717626653454834, 0.02823733465451657]
softmax class probabilities: [0.9931179871603439, 0.006882012839656138]
softmax class probabilities: [0.9986107996974515, 0.0013892003025484908]
softmax class probabilities: [0.00619126169953096, 0.9938087383004691]
softmax class probabilities: [0.01541382858384845, 0.9845861714161517]
softmax class probabilities: [0.00019275669426748075, 0.9998072433057325]
softmax class probabilities: [0.006785295566113915, 0.993214704433886]
softmax class probabilities: [0.0001385626969469218, 0.9998614373030531]
softmax class probabilities: [0.0011531134847605376, 0.9988468865152395]
softmax class probabilities: [0.0015595530276722213, 0.9984404469723279]
softmax class probabilities: [0.021352256677311162, 0.9786477433226888]
softmax class probabilities: [0.007839542960719726, 0.9921604570392804]
softmax class probabilities: [0.00012555030823828368, 0.9998744496917618]
softmax class probabilities: [0.0060576823482772005, 0.9939423176517228]
softmax class probabilities: [0.011306680747074917, 0.988693319252925]
softmax class probabilities: [0.002577291656017453, 0.9974227083439825]
softmax class probabilities: [0.018102608319838558, 0.9818973916801613]
softmax class probabilities: [0.00018082903159395098, 0.9998191709684061]
softmax class probabilities: [0.004114850167925016, 0.9958851498320749]
softmax class probabilities: [1.6091111062110205e-06, 0.9999983908888939]
softmax class probabilities: [0.00382756545939854, 0.9961724345406016]
softmax class probabilities: [0.007053761988602374, 0.9929462380113976]
softmax class probabilities: [8.791054205090995e-05, 0.999912089457949]
softmax class probabilities: [0.33345250054243936, 0.6665474994575609]
softmax class probabilities: [0.0011824172518019782, 0.9988175827481979]
softmax class probabilities: [0.00038714340055186745, 0.9996128565994481]
softmax class probabilities: [0.00023087922221746, 0.9997691207777825]
softmax class probabilities: [4.299300355396114e-05, 0.9999570069964461]
softmax class probabilities: [0.0010690429669612017, 0.9989309570330389]
softmax class probabilities: [2.801537558431918e-06, 0.9999971984624416]
softmax class probabilities: [0.0907710980539828, 0.9092289019460171]
softmax class probabilities: [0.0013650090916250128, 0.9986349909083749]
softmax class probabilities: [0.001176236442138951, 0.9988237635578611]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9762939725238349, 0.023706027476165084]
softmax class probabilities: [0.9977970999598824, 0.0022029000401176326]
softmax class probabilities: [0.9952364651031703, 0.004763534896829736]
softmax class probabilities: [0.9952548233723426, 0.004745176627657368]
softmax class probabilities: [0.9960323312971695, 0.003967668702830483]
softmax class probabilities: [0.9960878222253979, 0.003912177774601988]
softmax class probabilities: [0.7912380188405578, 0.20876198115944233]
softmax class probabilities: [0.9982684234131024, 0.0017315765868977128]
softmax class probabilities: [0.9957055858345188, 0.004294414165481222]
softmax class probabilities: [0.9975814617749673, 0.002418538225032623]
softmax class probabilities: [0.9972091956035232, 0.002790804396476792]
softmax class probabilities: [0.9971072031417765, 0.002892796858223636]
softmax class probabilities: [0.9934009589207278, 0.006599041079272308]
softmax class probabilities: [0.9977970999598824, 0.0022029000401176326]
softmax class probabilities: [0.9983480769867443, 0.0016519230132557255]
softmax class probabilities: [0.9859011682820373, 0.014098831717962723]
softmax class probabilities: [0.9987605028987091, 0.0012394971012909064]
softmax class probabilities: [0.9979053627682539, 0.002094637231746136]
softmax class probabilities: [0.9829239322231512, 0.01707606777684873]
softmax class probabilities: [0.9786998300481639, 0.02130016995183616]
softmax class probabilities: [0.9829239322231512, 0.01707606777684873]
softmax class probabilities: [0.9954201993642118, 0.004579800635788226]
softmax class probabilities: [0.9949359100365445, 0.005064089963455533]
softmax class probabilities: [0.8936925294046234, 0.10630747059537668]
softmax class probabilities: [0.9987605028987091, 0.0012394971012909064]
softmax class probabilities: [0.9829239322231512, 0.01707606777684873]
softmax class probabilities: [0.9714552613299778, 0.028544738670022142]
softmax class probabilities: [0.9987605028987091, 0.0012394971012909064]
softmax class probabilities: [0.9940724858846793, 0.005927514115320683]
softmax class probabilities: [0.003960525646826624, 0.9960394743531734]
softmax class probabilities: [0.9957055858345188, 0.004294414165481222]
softmax class probabilities: [0.9957055858345188, 0.004294414165481222]
softmax class probabilities: [0.9978905976678484, 0.002109402332151667]
softmax class probabilities: [0.983751242282429, 0.01624875771757093]
softmax class probabilities: [0.9865345131139618, 0.013465486886038205]
softmax class probabilities: [0.9739438254813274, 0.026056174518672516]
softmax class probabilities: [0.9737782989308882, 0.026221701069111814]
softmax class probabilities: [0.9923858410293114, 0.007614158970688545]
softmax class probabilities: [0.9982684234131024, 0.0017315765868977128]
softmax class probabilities: [0.004128055720444193, 0.9958719442795558]
softmax class probabilities: [0.026677700069050483, 0.9733222999309495]
softmax class probabilities: [0.0003543192001964951, 0.9996456807998035]
softmax class probabilities: [0.013862931027834398, 0.9861370689721656]
softmax class probabilities: [0.00036905451241807684, 0.999630945487582]
softmax class probabilities: [0.0022528970373932016, 0.9977471029626069]
softmax class probabilities: [0.004048567244688052, 0.995951432755312]
softmax class probabilities: [0.03132164492556509, 0.9686783550744348]
softmax class probabilities: [0.009464784472771355, 0.9905352155272287]
softmax class probabilities: [0.00028778641382294477, 0.9997122135861771]
softmax class probabilities: [0.008771349688934187, 0.9912286503110659]
softmax class probabilities: [0.010552950049041266, 0.9894470499509588]
softmax class probabilities: [0.002749872389732647, 0.9972501276102674]
softmax class probabilities: [0.026651098993292613, 0.9733489010067075]
softmax class probabilities: [0.0003276557172243257, 0.9996723442827756]
softmax class probabilities: [0.0063319593511043356, 0.9936680406488957]
softmax class probabilities: [3.4269450830752677e-06, 0.999996573054917]
softmax class probabilities: [0.0027445020997252816, 0.9972554979002747]
softmax class probabilities: [0.0051237611523678415, 0.9948762388476321]
softmax class probabilities: [0.00014745791629112095, 0.9998525420837089]
softmax class probabilities: [0.319639739172506, 0.6803602608274941]
softmax class probabilities: [0.002005140920338591, 0.9979948590796615]
softmax class probabilities: [0.00040871591730588287, 0.9995912840826942]
softmax class probabilities: [0.0005895628194502719, 0.9994104371805497]
softmax class probabilities: [9.109170784873908e-05, 0.9999089082921512]
softmax class probabilities: [0.0026811892706626477, 0.9973188107293374]
softmax class probabilities: [1.1650614798919965e-05, 0.9999883493852012]
softmax class probabilities: [0.07729024642027535, 0.9227097535797247]
softmax class probabilities: [0.001705986398326577, 0.9982940136016735]
softmax class probabilities: [0.0015202093182685144, 0.9984797906817314]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9813458513959641, 0.018654148604036008]
softmax class probabilities: [0.9987777725055305, 0.0012222274944694812]
softmax class probabilities: [0.9970706441466202, 0.0029293558533797807]
softmax class probabilities: [0.9982320204536081, 0.0017679795463917685]
softmax class probabilities: [0.997533773054058, 0.002466226945941855]
softmax class probabilities: [0.9978510164126307, 0.002148983587369238]
softmax class probabilities: [0.7477928409064379, 0.2522071590935622]
softmax class probabilities: [0.9988275394643311, 0.0011724605356689048]
softmax class probabilities: [0.9965247281807637, 0.0034752718192362577]
softmax class probabilities: [0.9980223167411754, 0.001977683258824637]
softmax class probabilities: [0.9983076702015805, 0.0016923297984194844]
softmax class probabilities: [0.9982722395300172, 0.0017277604699828433]
softmax class probabilities: [0.9954330625544108, 0.004566937445589319]
softmax class probabilities: [0.9987777725055305, 0.0012222274944694812]
softmax class probabilities: [0.9992048857525451, 0.0007951142474549934]
softmax class probabilities: [0.9899137111044021, 0.010086288895597937]
softmax class probabilities: [0.9993051403589692, 0.0006948596410308093]
